Number of planted triclusters: 5
Tricluster coverage: 0.3174%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(101, 3, 3), X=[12,48,55,63,65,67,79,85,87,98,99,100,103,125,128,134,135,138,162,167,199,234,270,271,273,295,302,303,305,327,337,353,366,374,382,384,387,406,414,420,423,425,429,432,440,445,451,471,479,483,486,533,540,544,545,551,552,565,577,599,601,604,605,611,630,665,669,678,685,687,693,695,714,728,744,746,758,765,773,794,797,809,818,828,847,875,877,879,887,890,900,901,911,913,915,919,958,966,981,986,997], Y=[13,35,40], Z=[4,5,6], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 4
X	y13	y35	y40
x67	2	2	2
x79	2	2	2
x85	2	2	2
x87	2	2	2
x98	2	2	2
x99	2	2	2
x100	2	2	2
x103	2	2	2
x125	2	2	2
x128	2	2	2
x134	2	2	2
x135	2	2	2
x138	2	2	2
x162	2	2	2
x167	2	2	2
x199	2	2	2
x234	2	2	2
x270	2	2	2
x271	2	2	2
x273	2	2	2
x295	2	2	2
x302	2	2	2
x303	2	2	2
x305	2	2	2
x327	2	2	2
x337	2	2	2
x353	2	2	2
x366	2	2	2
x374	2	2	2
x382	2	2	2
x384	2	2	2
x387	2	2	2
x406	2	2	2
x414	2	2	2
x420	2	2	2
x423	2	2	2
x425	2	2	2
x429	2	2	2
x432	2	2	2
x440	2	2	2
x445	2	2	2
x451	2	2	2
x471	2	2	2
x479	2	2	2
x483	2	2	2
x486	2	2	2
x533	2	2	2
x540	2	2	2
x544	2	2	2
x545	2	2	2
x551	2	2	2
x552	2	2	2
x565	2	2	2
x577	2	2	2
x599	2	2	2
x601	2	2	2
x604	2	2	2
x605	2	2	2
x611	2	2	2
x630	2	2	2
x665	2	2	2
x669	2	2	2
x678	2	2	2
x685	2	2	2
x687	2	2	2
x693	2	2	2
x695	2	2	2
x714	2	2	2
x728	2	2	2
x744	2	2	2
x746	2	2	2
x758	2	2	2
x765	2	2	2
x773	2	2	2
x794	2	2	2
x797	2	2	2
x809	2	2	2
x818	2	2	2
x828	2	2	2
x847	2	2	2
x875	2	2	2
x877	2	2	2
x879	2	2	2
x887	2	2	2
x890	2	2	2
x900	2	2	2
x901	2	2	2
x911	2	2	2
x913	2	2	2
x915	2	2	2
x919	2	2	2
x958	2	2	2
x966	2	2	2
x981	2	2	2
x986	2	2	2
x997	2	2	2

(277, 3, 2), X=[4,9,12,13,16,25,32,33,34,36,42,43,46,55,59,63,64,66,70,71,80,81,84,86,88,90,91,96,99,106,109,110,112,116,120,131,133,141,144,145,151,154,156,157,159,160,165,166,168,169,173,175,184,185,208,210,212,214,215,220,221,222,224,227,232,235,236,241,244,248,259,262,263,266,269,272,274,282,286,288,289,291,294,295,296,302,307,309,310,312,314,316,317,329,330,332,336,337,338,339,344,351,360,374,378,383,386,389,391,394,397,401,407,411,426,427,429,433,435,458,469,482,483,489,490,497,506,508,515,523,528,529,530,531,536,537,540,544,548,551,552,553,554,555,560,561,562,565,568,570,571,574,576,577,579,584,585,592,593,599,600,601,611,615,618,621,624,625,628,631,635,636,640,642,643,646,648,651,655,663,664,666,667,668,670,672,673,675,678,684,695,696,699,706,707,709,715,725,732,736,738,739,740,744,752,758,759,763,772,773,774,776,777,780,782,784,789,795,796,797,799,806,820,822,823,826,837,838,843,845,847,851,854,858,859,864,866,867,869,873,880,888,890,892,893,899,902,903,910,911,912,920,922,923,924,928,930,931,932,939,940,946,948,956,957,964,965,968,969,977,978,979,980,982,986,993,995], Y=[1,30,44], Z=[32,33], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 32
X	y1	y30	y44
x4	1	1	1
x9	1	1	1
x12	1	1	1
x13	1	1	1
x16	1	1	1
x25	1	1	1
x32	1	1	1
x33	1	1	1
x34	1	1	1
x36	1	1	1
x42	1	1	1
x43	1	1	1
x46	1	1	1
x55	1	1	1
x59	1	1	1
x63	1	1	1
x64	1	1	1
x66	1	1	1
x70	1	1	1
x71	1	1	1
x80	1	1	1
x81	1	1	1
x84	1	1	1
x86	1	1	1
x88	1	1	1
x90	1	1	1
x91	1	1	1
x96	1	1	1
x99	1	1	1
x106	1	1	1
x109	1	1	1
x110	1	1	1
x112	1	1	1
x116	1	1	1
x120	1	1	1
x131	1	1	1
x133	1	1	1
x141	1	1	1
x144	1	1	1
x145	1	1	1
x151	1	1	1
x154	1	1	1
x156	1	1	1
x157	1	1	1
x159	1	1	1
x160	1	1	1
x165	1	1	1
x166	1	1	1
x168	1	1	1
x169	1	1	1
x173	1	1	1
x175	1	1	1
x184	1	1	1
x185	1	1	1
x208	1	1	1
x210	1	1	1
x212	1	1	1
x214	1	1	1
x215	1	1	1
x220	1	1	1
x221	1	1	1
x222	1	1	1
x224	1	1	1
x227	1	1	1
x232	1	1	1
x235	1	1	1
x236	1	1	1
x241	1	1	1
x244	1	1	1
x248	1	1	1
x259	1	1	1
x262	1	1	1
x263	1	1	1
x266	1	1	1
x269	1	1	1
x272	1	1	1
x274	1	1	1
x282	1	1	1
x286	1	1	1
x288	1	1	1
x289	1	1	1
x291	1	1	1
x294	1	1	1
x295	1	1	1
x296	1	1	1
x302	1	1	1
x307	1	1	1
x309	1	1	1
x310	1	1	1
x312	1	1	1
x314	1	1	1
x316	1	1	1
x317	1	1	1
x329	1	1	1
x330	1	1	1
x332	1	1	1
x336	1	1	1
x337	1	1	1
x338	1	1	1
x339	1	1	1
x344	1	1	1
x351	1	1	1
x360	1	1	1
x374	1	1	1
x378	1	1	1
x383	1	1	1
x386	1	1	1
x389	1	1	1
x391	1	1	1
x394	1	1	1
x397	1	1	1
x401	1	1	1
x407	1	1	1
x411	1	1	1
x426	1	1	1
x427	1	1	1
x429	1	1	1
x433	1	1	1
x435	1	1	1
x458	1	1	1
x469	1	1	1
x482	1	1	1
x483	1	1	1
x489	1	1	1
x490	1	1	1
x497	1	1	1
x506	1	1	1
x508	1	1	1
x515	1	1	1
x523	1	1	1
x528	1	1	1
x529	1	1	1
x530	1	1	1
x531	1	1	1
x536	1	1	1
x537	1	1	1
x540	1	1	1
x544	1	1	1
x548	1	1	1
x551	1	1	1
x552	1	1	1
x553	1	1	1
x554	1	1	1
x555	1	1	1
x560	1	1	1
x561	1	1	1
x562	1	1	1
x565	1	1	1
x568	1	1	1
x570	1	1	1
x571	1	1	1
x574	1	1	1
x576	1	1	1
x577	1	1	1
x579	1	1	1
x584	1	1	1
x585	1	1	1
x592	1	1	1
x593	1	1	1
x599	1	1	1
x600	1	1	1
x601	1	1	1
x611	1	1	1
x615	1	1	1
x618	1	1	1
x621	1	1	1
x624	1	1	1
x625	1	1	1
x628	1	1	1
x631	1	1	1
x635	1	1	1
x636	1	1	1
x640	1	1	1
x642	1	1	1
x643	1	1	1
x646	1	1	1
x648	1	1	1
x651	1	1	1
x655	1	1	1
x663	1	1	1
x664	1	1	1
x666	1	1	1
x667	1	1	1
x668	1	1	1
x670	1	1	1
x672	1	1	1
x673	1	1	1
x675	1	1	1
x678	1	1	1
x684	1	1	1
x695	1	1	1
x696	1	1	1
x699	1	1	1
x706	1	1	1
x707	1	1	1
x709	1	1	1
x715	1	1	1
x725	1	1	1
x732	1	1	1
x736	1	1	1
x738	1	1	1
x739	1	1	1
x740	1	1	1
x744	1	1	1
x752	1	1	1
x758	1	1	1
x759	1	1	1
x763	1	1	1
x772	1	1	1
x773	1	1	1
x774	1	1	1
x776	1	1	1
x777	1	1	1
x780	1	1	1
x782	1	1	1
x784	1	1	1
x789	1	1	1
x795	1	1	1
x796	1	1	1
x797	1	1	1
x799	1	1	1
x806	1	1	1
x820	1	1	1
x822	1	1	1
x823	1	1	1
x826	1	1	1
x837	1	1	1
x838	1	1	1
x843	1	1	1
x845	1	1	1
x847	1	1	1
x851	1	1	1
x854	1	1	1
x858	1	1	1
x859	1	1	1
x864	1	1	1
x866	1	1	1
x867	1	1	1
x869	1	1	1
x873	1	1	1
x880	1	1	1
x888	1	1	1
x890	1	1	1
x892	1	1	1
x893	1	1	1
x899	1	1	1
x902	1	1	1
x903	1	1	1
x910	1	1	1
x911	1	1	1
x912	1	1	1
x920	1	1	1
x922	1	1	1
x923	1	1	1
x924	1	1	1
x928	1	1	1
x930	1	1	1
x931	1	1	1
x932	1	1	1
x939	1	1	1
x940	1	1	1
x946	1	1	1
x948	1	1	1
x956	1	1	1
x957	1	1	1
x964	1	1	1
x965	1	1	1
x968	1	1	1
x969	1	1	1
x977	1	1	1
x978	1	1	1
x979	1	1	1
x980	1	1	1
x982	1	1	1
x986	1	1	1
x993	1	1	1
x995	1	1	1

Context: 33
X	y1	y30	y44
x4	1	1	1
x9	1	1	1
x12	1	1	1
x13	1	1	1
x16	1	1	1
x25	1	1	1
x32	1	1	1
x33	1	1	1
x34	1	1	1
x36	1	1	1
x42	1	1	1
x43	1	1	1
x46	1	1	1
x55	1	1	1
x59	1	1	1
x63	1	1	1
x64	1	1	1
x66	1	1	1
x70	1	1	1
x71	1	1	1
x80	1	1	1
x81	1	1	1
x84	1	1	1
x86	1	1	1
x88	1	1	1
x90	1	1	1
x91	1	1	1
x96	1	1	1
x99	1	1	1
x106	1	1	1
x109	1	1	1
x110	1	1	1
x112	1	1	1
x116	1	1	1
x120	1	1	1
x131	1	1	1
x133	1	1	1
x141	1	1	1
x144	1	1	1
x145	1	1	1
x151	1	1	1
x154	1	1	1
x156	1	1	1
x157	1	1	1
x159	1	1	1
x160	1	1	1
x165	1	1	1
x166	1	1	1
x168	1	1	1
x169	1	1	1
x173	1	1	1
x175	1	1	1
x184	1	1	1
x185	1	1	1
x208	1	1	1
x210	1	1	1
x212	1	1	1
x214	1	1	1
x215	1	1	1
x220	1	1	1
x221	1	1	1
x222	1	1	1
x224	1	1	1
x227	1	1	1
x232	1	1	1
x235	1	1	1
x236	1	1	1
x241	1	1	1
x244	1	1	1
x248	1	1	1
x259	1	1	1
x262	1	1	1
x263	1	1	1
x266	1	1	1
x269	1	1	1
x272	1	1	1
x274	1	1	1
x282	1	1	1
x286	1	1	1
x288	1	1	1
x289	1	1	1
x291	1	1	1
x294	1	1	1
x295	1	1	1
x296	1	1	1
x302	1	1	1
x307	1	1	1
x309	1	1	1
x310	1	1	1
x312	1	1	1
x314	1	1	1
x316	1	1	1
x317	1	1	1
x329	1	1	1
x330	1	1	1
x332	1	1	1
x336	1	1	1
x337	1	1	1
x338	1	1	1
x339	1	1	1
x344	1	1	1
x351	1	1	1
x360	1	1	1
x374	1	1	1
x378	1	1	1
x383	1	1	1
x386	1	1	1
x389	1	1	1
x391	1	1	1
x394	1	1	1
x397	1	1	1
x401	1	1	1
x407	1	1	1
x411	1	1	1
x426	1	1	1
x427	1	1	1
x429	1	1	1
x433	1	1	1
x435	1	1	1
x458	1	1	1
x469	1	1	1
x482	1	1	1
x483	1	1	1
x489	1	1	1
x490	1	1	1
x497	1	1	1
x506	1	1	1
x508	1	1	1
x515	1	1	1
x523	1	1	1
x528	1	1	1
x529	1	1	1
x530	1	1	1
x531	1	1	1
x536	1	1	1
x537	1	1	1
x540	1	1	1
x544	1	1	1
x548	1	1	1
x551	1	1	1
x552	1	1	1
x553	1	1	1
x554	1	1	1
x555	1	1	1
x560	1	1	1
x561	1	1	1
x562	1	1	1
x565	1	1	1
x568	1	1	1
x570	1	1	1
x571	1	1	1
x574	1	1	1
x576	1	1	1
x577	1	1	1
x579	1	1	1
x584	1	1	1
x585	1	1	1
x592	1	1	1
x593	1	1	1
x599	1	1	1
x600	1	1	1
x601	1	1	1
x611	1	1	1
x615	1	1	1
x618	1	1	1
x621	1	1	1
x624	1	1	1
x625	1	1	1
x628	1	1	1
x631	1	1	1
x635	1	1	1
x636	1	1	1
x640	1	1	1
x642	1	1	1
x643	1	1	1
x646	1	1	1
x648	1	1	1
x651	1	1	1
x655	1	1	1
x663	1	1	1
x664	1	1	1
x666	1	1	1
x667	1	1	1
x668	1	1	1
x670	1	1	1
x672	1	1	1
x673	1	1	1
x675	1	1	1
x678	1	1	1
x684	1	1	1
x695	1	1	1
x696	1	1	1
x699	1	1	1
x706	1	1	1
x707	1	1	1
x709	1	1	1
x715	1	1	1
x725	1	1	1
x732	1	1	1
x736	1	1	1
x738	1	1	1
x739	1	1	1
x740	1	1	1
x744	1	1	1
x752	1	1	1
x758	1	1	1
x759	1	1	1
x763	1	1	1
x772	1	1	1
x773	1	1	1
x774	1	1	1
x776	1	1	1
x777	1	1	1
x780	1	1	1
x782	1	1	1
x784	1	1	1
x789	1	1	1
x795	1	1	1
x796	1	1	1
x797	1	1	1
x799	1	1	1
x806	1	1	1
x820	1	1	1
x822	1	1	1
x823	1	1	1
x826	1	1	1
x837	1	1	1
x838	1	1	1
x843	1	1	1
x845	1	1	1
x847	1	1	1
x851	1	1	1
x854	1	1	1
x858	1	1	1
x859	1	1	1
x864	1	1	1
x866	1	1	1
x867	1	1	1
x869	1	1	1
x873	1	1	1
x880	1	1	1
x888	1	1	1
x890	1	1	1
x892	1	1	1
x893	1	1	1
x899	1	1	1
x902	1	1	1
x903	1	1	1
x910	1	1	1
x911	1	1	1
x912	1	1	1
x920	1	1	1
x922	1	1	1
x923	1	1	1
x924	1	1	1
x928	1	1	1
x930	1	1	1
x931	1	1	1
x932	1	1	1
x939	1	1	1
x940	1	1	1
x946	1	1	1
x948	1	1	1
x956	1	1	1
x957	1	1	1
x964	1	1	1
x965	1	1	1
x968	1	1	1
x969	1	1	1
x977	1	1	1
x978	1	1	1
x979	1	1	1
x980	1	1	1
x982	1	1	1
x986	1	1	1
x993	1	1	1
x995	1	1	1

(396, 2, 2), X=[3,5,11,13,14,20,24,25,26,29,30,31,32,36,39,40,41,44,45,46,47,49,55,59,60,62,64,65,69,70,71,72,77,79,81,83,84,91,94,95,97,98,100,105,107,110,112,113,119,121,124,127,128,130,132,133,135,139,141,142,144,145,149,153,154,155,156,157,162,169,170,173,174,178,180,182,183,185,191,192,193,194,196,198,200,203,205,207,209,212,213,214,215,220,224,226,228,229,235,237,238,244,245,246,249,250,252,253,257,258,259,260,264,266,267,268,269,271,272,273,275,276,277,278,281,282,284,286,287,289,291,295,296,298,299,302,303,305,307,308,310,311,312,313,316,319,321,324,327,328,329,331,336,344,346,351,356,357,358,359,361,365,367,371,374,376,379,380,381,382,389,390,399,400,402,403,404,405,407,409,417,421,426,427,429,430,434,435,436,438,440,441,442,443,447,450,455,456,460,461,466,467,468,476,477,478,480,481,482,483,484,494,496,498,500,503,507,512,515,517,518,519,520,522,528,529,530,534,542,543,544,545,550,555,560,561,563,564,571,575,576,581,583,586,591,596,598,600,603,604,605,606,607,609,610,611,612,617,618,620,623,624,626,628,629,632,635,637,644,646,647,648,651,652,654,657,658,660,663,665,669,673,677,680,686,690,693,694,699,701,702,703,704,712,717,722,723,727,728,733,743,746,747,748,751,752,753,756,757,760,762,765,766,769,772,774,776,777,778,780,781,786,787,789,799,800,802,804,807,809,810,812,813,820,828,830,835,837,838,840,841,842,843,846,851,854,855,858,863,866,867,870,874,875,876,878,880,883,885,886,898,901,902,907,908,918,920,931,932,934,936,937,940,942,943,945,946,948,954,955,956,957,962,963,967,971,973,975,977,979,980,982,986,987,993,997], Y=[16,41], Z=[42,43], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 42
X	y16	y41
x3	0	0
x5	0	0
x11	0	0
x13	0	0
x14	0	0
x20	0	0
x24	0	0
x25	0	0
x26	0	0
x29	0	0
x30	0	0
x31	0	0
x32	0	0
x36	0	0
x39	0	0
x40	0	0
x41	0	0
x44	0	0
x45	0	0
x46	0	0
x47	0	0
x49	0	0
x55	0	0
x59	0	0
x60	0	0
x62	0	0
x64	0	0
x65	0	0
x69	0	0
x70	0	0
x71	0	0
x72	0	0
x77	0	0
x79	0	0
x81	0	0
x83	0	0
x84	0	0
x91	0	0
x94	0	0
x95	0	0
x97	0	0
x98	0	0
x100	0	0
x105	0	0
x107	0	0
x110	0	0
x112	0	0
x113	0	0
x119	0	0
x121	0	0
x124	0	0
x127	0	0
x128	0	0
x130	0	0
x132	0	0
x133	0	0
x135	0	0
x139	0	0
x141	0	0
x142	0	0
x144	0	0
x145	0	0
x149	0	0
x153	0	0
x154	0	0
x155	0	0
x156	0	0
x157	0	0
x162	0	0
x169	0	0
x170	0	0
x173	0	0
x174	0	0
x178	0	0
x180	0	0
x182	0	0
x183	0	0
x185	0	0
x191	0	0
x192	0	0
x193	0	0
x194	0	0
x196	0	0
x198	0	0
x200	0	0
x203	0	0
x205	0	0
x207	0	0
x209	0	0
x212	0	0
x213	0	0
x214	0	0
x215	0	0
x220	0	0
x224	0	0
x226	0	0
x228	0	0
x229	0	0
x235	0	0
x237	0	0
x238	0	0
x244	0	0
x245	0	0
x246	0	0
x249	0	0
x250	0	0
x252	0	0
x253	0	0
x257	0	0
x258	0	0
x259	0	0
x260	0	0
x264	0	0
x266	0	0
x267	0	0
x268	0	0
x269	0	0
x271	0	0
x272	0	0
x273	0	0
x275	0	0
x276	0	0
x277	0	0
x278	0	0
x281	0	0
x282	0	0
x284	0	0
x286	0	0
x287	0	0
x289	0	0
x291	0	0
x295	0	0
x296	0	0
x298	0	0
x299	0	0
x302	0	0
x303	0	0
x305	0	0
x307	0	0
x308	0	0
x310	0	0
x311	0	0
x312	0	0
x313	0	0
x316	0	0
x319	0	0
x321	0	0
x324	0	0
x327	0	0
x328	0	0
x329	0	0
x331	0	0
x336	0	0
x344	0	0
x346	0	0
x351	0	0
x356	0	0
x357	0	0
x358	0	0
x359	0	0
x361	0	0
x365	0	0
x367	0	0
x371	0	0
x374	0	0
x376	0	0
x379	0	0
x380	0	0
x381	0	0
x382	0	0
x389	0	0
x390	0	0
x399	0	0
x400	0	0
x402	0	0
x403	0	0
x404	0	0
x405	0	0
x407	0	0
x409	0	0
x417	0	0
x421	0	0
x426	0	0
x427	0	0
x429	0	0
x430	0	0
x434	0	0
x435	0	0
x436	0	0
x438	0	0
x440	0	0
x441	0	0
x442	0	0
x443	0	0
x447	0	0
x450	0	0
x455	0	0
x456	0	0
x460	0	0
x461	0	0
x466	0	0
x467	0	0
x468	0	0
x476	0	0
x477	0	0
x478	0	0
x480	0	0
x481	0	0
x482	0	0
x483	0	0
x484	0	0
x494	0	0
x496	0	0
x498	0	0
x500	0	0
x503	0	0
x507	0	0
x512	0	0
x515	0	0
x517	0	0
x518	0	0
x519	0	0
x520	0	0
x522	0	0
x528	0	0
x529	0	0
x530	0	0
x534	0	0
x542	0	0
x543	0	0
x544	0	0
x545	0	0
x550	0	0
x555	0	0
x560	0	0
x561	0	0
x563	0	0
x564	0	0
x571	0	0
x575	0	0
x576	0	0
x581	0	0
x583	0	0
x586	0	0
x591	0	0
x596	0	0
x598	0	0
x600	0	0
x603	0	0
x604	0	0
x605	0	0
x606	0	0
x607	0	0
x609	0	0
x610	0	0
x611	0	0
x612	0	0
x617	0	0
x618	0	0
x620	0	0
x623	0	0
x624	0	0
x626	0	0
x628	0	0
x629	0	0
x632	0	0
x635	0	0
x637	0	0
x644	0	0
x646	0	0
x647	0	0
x648	0	0
x651	0	0
x652	0	0
x654	0	0
x657	0	0
x658	0	0
x660	0	0
x663	0	0
x665	0	0
x669	0	0
x673	0	0
x677	0	0
x680	0	0
x686	0	0
x690	0	0
x693	0	0
x694	0	0
x699	0	0
x701	0	0
x702	0	0
x703	0	0
x704	0	0
x712	0	0
x717	0	0
x722	0	0
x723	0	0
x727	0	0
x728	0	0
x733	0	0
x743	0	0
x746	0	0
x747	0	0
x748	0	0
x751	0	0
x752	0	0
x753	0	0
x756	0	0
x757	0	0
x760	0	0
x762	0	0
x765	0	0
x766	0	0
x769	0	0
x772	0	0
x774	0	0
x776	0	0
x777	0	0
x778	0	0
x780	0	0
x781	0	0
x786	0	0
x787	0	0
x789	0	0
x799	0	0
x800	0	0
x802	0	0
x804	0	0
x807	0	0
x809	0	0
x810	0	0
x812	0	0
x813	0	0
x820	0	0
x828	0	0
x830	0	0
x835	0	0
x837	0	0
x838	0	0
x840	0	0
x841	0	0
x842	0	0
x843	0	0
x846	0	0
x851	0	0
x854	0	0
x855	0	0
x858	0	0
x863	0	0
x866	0	0
x867	0	0
x870	0	0
x874	0	0
x875	0	0
x876	0	0
x878	0	0
x880	0	0
x883	0	0
x885	0	0
x886	0	0
x898	0	0
x901	0	0
x902	0	0
x907	0	0
x908	0	0
x918	0	0
x920	0	0
x931	0	0
x932	0	0
x934	0	0
x936	0	0
x937	0	0
x940	0	0
x942	0	0
x943	0	0
x945	0	0
x946	0	0
x948	0	0
x954	0	0
x955	0	0
x956	0	0
x957	0	0
x962	0	0
x963	0	0
x967	0	0
x971	0	0
x973	0	0
x975	0	0
x977	0	0
x979	0	0
x980	0	0
x982	0	0
x986	0	0
x987	0	0
x993	0	0
x997	0	0

Context: 43
X	y16	y41
x3	0	0
x5	0	0
x11	0	0
x13	0	0
x14	0	0
x20	0	0
x24	0	0
x25	0	0
x26	0	0
x29	0	0
x30	0	0
x31	0	0
x32	0	0
x36	0	0
x39	0	0
x40	0	0
x41	0	0
x44	0	0
x45	0	0
x46	0	0
x47	0	0
x49	0	0
x55	0	0
x59	0	0
x60	0	0
x62	0	0
x64	0	0
x65	0	0
x69	0	0
x70	0	0
x71	0	0
x72	0	0
x77	0	0
x79	0	0
x81	0	0
x83	0	0
x84	0	0
x91	0	0
x94	0	0
x95	0	0
x97	0	0
x98	0	0
x100	0	0
x105	0	0
x107	0	0
x110	0	0
x112	0	0
x113	0	0
x119	0	0
x121	0	0
x124	0	0
x127	0	0
x128	0	0
x130	0	0
x132	0	0
x133	0	0
x135	0	0
x139	0	0
x141	0	0
x142	0	0
x144	0	0
x145	0	0
x149	0	0
x153	0	0
x154	0	0
x155	0	0
x156	0	0
x157	0	0
x162	0	0
x169	0	0
x170	0	0
x173	0	0
x174	0	0
x178	0	0
x180	0	0
x182	0	0
x183	0	0
x185	0	0
x191	0	0
x192	0	0
x193	0	0
x194	0	0
x196	0	0
x198	0	0
x200	0	0
x203	0	0
x205	0	0
x207	0	0
x209	0	0
x212	0	0
x213	0	0
x214	0	0
x215	0	0
x220	0	0
x224	0	0
x226	0	0
x228	0	0
x229	0	0
x235	0	0
x237	0	0
x238	0	0
x244	0	0
x245	0	0
x246	0	0
x249	0	0
x250	0	0
x252	0	0
x253	0	0
x257	0	0
x258	0	0
x259	0	0
x260	0	0
x264	0	0
x266	0	0
x267	0	0
x268	0	0
x269	0	0
x271	0	0
x272	0	0
x273	0	0
x275	0	0
x276	0	0
x277	0	0
x278	0	0
x281	0	0
x282	0	0
x284	0	0
x286	0	0
x287	0	0
x289	0	0
x291	0	0
x295	0	0
x296	0	0
x298	0	0
x299	0	0
x302	0	0
x303	0	0
x305	0	0
x307	0	0
x308	0	0
x310	0	0
x311	0	0
x312	0	0
x313	0	0
x316	0	0
x319	0	0
x321	0	0
x324	0	0
x327	0	0
x328	0	0
x329	0	0
x331	0	0
x336	0	0
x344	0	0
x346	0	0
x351	0	0
x356	0	0
