Number of planted triclusters: 5
Tricluster coverage: 0.35472%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(106, 3, 2), X=[11,29,32,67,90,95,97,115,126,161,162,181,216,218,221,254,262,279,281,294,303,315,320,325,331,338,339,347,358,361,371,372,379,381,389,395,397,398,417,423,429,446,457,466,471,481,484,492,515,518,521,527,530,531,536,540,551,554,562,577,589,592,596,599,603,608,621,625,628,629,639,645,648,650,656,659,662,678,689,700,709,730,738,763,770,780,783,794,820,822,834,837,840,851,862,866,868,903,940,956,963,970,971,975,976,996], Y=[12,24,26], Z=[22,23], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 22
X	y12	y24	y26
x298	5	5
x308	5	5
x319	5	5
x322	5	5
x330	5	5
x331	5	5
x334	5	5
x352	5	5
x355	5	5
x415	5	5
x445	5	5
x479	5	5
x484	5	5
x532	5	5
x536	5	5
x537	5	5
x545	5	5
x548	5	5
x565	5	5
x574	5	5
x576	5	5
x590	5	5
x654	5	5
x662	5	5
x663	5	5
x665	5	5
x675	5	5
x676	5	5
x691	5	5
x694	5	5
x699	5	5
x712	5	5
x768	5	5
x775	5	5
x785	5	5
x793	5	5
x812	5	5
x844	5	5
x850	5	5
x875	5	5
x877	5	5
x881	5	5
x882	5	5
x888	5	5
x908	5	5
x909	5	5
x915	5	5
x926	5	5
x953	5	5
x962	5	5
x964	5	5
x979	5	5
x981	5	5
x987	5	5
x991	5	5
x995	5	5
x999	5	5

Context: 20
X	y10	y43
x11	5	5
x27	5	5
x33	5	5
x41	5	5
x60	5	5
x82	5	5
x92	5	5
x105	5	5
x111	5	5
x117	5	5
x118	5	5
x130	5	5
x133	5	5
x141	5	5
x149	5	5
x158	5	5
x192	5	5
x199	5	5
x207	5	5
x217	5	5
x236	5	5
x238	5	5
x242	5	5
x243	5	5
x252	5	5
x267	5	5
x272	5	5
x276	5	5
x293	5	5
x298	5	5
x308	5	5
x319	5	5
x322	5	5
x330	5	5
x331	5	5
x334	5	5
x352	5	5
x355	5	5
x415	5	5
x445	5	5
x479	5	5
x484	5	5
x532	5	5
x536	5	5
x537	5	5
x545	5	5
x548	5	5
x565	5	5
x574	5	5
x576	5	5
x590	5	5
x654	5	5
x662	5	5
x663	5	5
x665	5	5
x675	5	5
x676	5	5
x691	5	5
x694	5	5
x699	5	5
x712	5	5
x768	5	5
x775	5	5
x785	5	5
x793	5	5
x812	5	5
x844	5	5
x850	5	5
x875	5	5
x877	5	5
x881	5	5
x882	5	5
x888	5	5
x908	5	5
x909	5	5
x915	5	5
x926	5	5
x953	5	5
x962	5	5
x964	5	5
x979	5	5
x981	5	5
x987	5	5
x991	5	5
x995	5	5
x999	5	5

(382, 2, 3), X=[0,1,8,11,15,16,17,24,25,30,34,37,38,39,42,43,45,49,50,56,59,60,64,72,73,74,75,79,81,84,85,87,89,96,98,99,103,106,109,115,116,118,120,121,122,124,125,127,129,130,131,133,139,141,142,144,145,151,154,156,157,159,164,165,166,167,168,169,173,175,177,178,184,188,193,205,206,207,208,209,210,213,214,216,219,223,226,227,228,231,234,236,240,241,242,244,245,246,247,248,249,252,256,257,258,260,261,265,268,269,272,274,276,277,280,283,284,288,291,292,296,299,315,318,321,322,327,330,332,334,336,339,341,343,345,346,348,349,350,351,352,353,354,355,368,375,377,378,382,390,391,392,394,395,398,400,404,406,409,414,415,416,418,420,422,432,434,436,437,440,441,443,445,447,449,452,454,455,456,459,461,462,466,467,469,470,478,479,480,484,485,491,495,502,504,507,508,511,513,514,515,516,518,519,523,524,525,526,527,529,530,533,534,535,537,539,541,546,548,550,552,553,554,557,558,563,566,568,570,572,573,577,579,580,581,582,583,584,586,587,588,595,600,601,606,608,610,611,613,617,620,622,624,626,630,631,633,645,647,649,653,654,656,659,662,669,673,677,680,684,688,691,692,698,700,701,702,704,707,709,710,711,713,714,716,718,722,724,727,729,730,733,734,738,739,742,743,745,752,756,758,761,769,775,783,784,790,792,802,803,807,809,810,812,813,814,818,826,828,831,837,844,847,852,854,858,859,864,869,870,871,872,873,875,877,879,880,881,884,885,887,889,899,900,903,906,907,909,910,911,913,920,922,923,924,926,927,928,931,933,939,942,943,944,945,946,949,953,957,958,960,963,969,970,971,973,975,976,982,985,992,995], Y=[1,22], Z=[22,23,24], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 22
X	y1	y22
x0	3	3
x1	3	3
x8	3	3
x11	3	3
x15	3	3
x16	3	3
x17	3	3
x24	3	3
x25	3	3
x30	3	3
x34	3	3
x37	3	3
x38	3	3
x39	3	3
x42	3	3
x43	3	3
x45	3	3
x49	3	3
x50	3	3
x56	3	3
x59	3	3
x60	3	3
x64	3	3
x72	3	3
x73	3	3
x74	3	3
x75	3	3
x79	3	3
x81	3	3
x84	3	3
x85	3	3
x87	3	3
x89	3	3
x96	3	3
x98	3	3
x99	3	3
x103	3	3
x106	3	3
x109	3	3
x115	3	3
x116	3	3
x118	3	3
x120	3	3
x121	3	3
x122	3	3
x124	3	3
x125	3	3
x127	3	3
x129	3	3
x130	3	3
x131	3	3
x133	3	3
x139	3	3
x141	3	3
x142	3	3
x144	3	3
x145	3	3
x151	3	3
x154	3	3
x156	3	3
x157	3	3
x159	3	3
x164	3	3
x165	3	3
x166	3	3
x167	3	3
x168	3	3
x169	3	3
x173	3	3
x175	3	3
x177	3	3
x178	3	3
x184	3	3
x188	3	3
x193	3	3
x205	3	3
x206	3	3
x207	3	3
x208	3	3
x209	3	3
x210	3	3
x213	3	3
x214	3	3
x216	3	3
x219	3	3
x223	3	3
x226	3	3
x227	3	3
x228	3	3
x231	3	3
x234	3	3
x236	3	3
x240	3	3
x241	3	3
x242	3	3
x244	3	3
x245	3	3
x246	3	3
x247	3	3
x248	3	3
x249	3	3
x252	3	3
x256	3	3
x257	3	3
x258	3	3
x260	3	3
x261	3	3
x265	3	3
x268	3	3
x269	3	3
x272	3	3
x274	3	3
x276	3	3
x277	3	3
x280	3	3
x283	3	3
x284	3	3
x288	3	3
x291	3	3
x292	3	3
x296	3	3
x299	3	3
x315	3	3
x318	3	3
x321	3	3
x322	3	3
x327	3	3
x330	3	3
x332	3	3
x334	3	3
x336	3	3
x339	3	3
x341	3	3
x343	3	3
x345	3	3
x346	3	3
x348	3	3
x349	3	3
x350	3	3
x351	3	3
x352	3	3
x353	3	3
x354	3	3
x355	3	3
x368	3	3
x375	3	3
x377	3	3
x378	3	3
x382	3	3
x390	3	3
x391	3	3
x392	3	3
x394	3	3
x395	3	3
x398	3	3
x400	3	3
x404	3	3
x406	3	3
x409	3	3
x414	3	3
x415	3	3
x416	3	3
x418	3	3
x420	3	3
x422	3	3
x432	3	3
x434	3	3
x436	3	3
x437	3	3
x440	3	3
x441	3	3
x443	3	3
x445	3	3
x447	3	3
x449	3	3
x452	3	3
x454	3	3
x455	3	3
x456	3	3
x459	3	3
x461	3	3
x462	3	3
x466	3	3
x467	3	3
x469	3	3
x470	3	3
x478	3	3
x479	3	3
x480	3	3
x484	3	3
x485	3	3
x491	3	3
x495	3	3
x502	3	3
x504	3	3
x507	3	3
x508	3	3
x511	3	3
x513	3	3
x514	3	3
x515	3	3
x516	3	3
x518	3	3
x519	3	3
x523	3	3
x524	3	3
x525	3	3
x526	3	3
x527	3	3
x529	3	3
x530	3	3
x533	3	3
x534	3	3
x535	3	3
x537	3	3
x539	3	3
x541	3	3
x546	3	3
x548	3	3
x550	3	3
x552	3	3
x553	3	3
x554	3	3
x557	3	3
x558	3	3
x563	3	3
x566	3	3
x568	3	3
x570	3	3
x572	3	3
x573	3	3
x577	3	3
x579	3	3
x580	3	3
x581	3	3
x582	3	3
x583	3	3
x584	3	3
x586	3	3
x587	3	3
x588	3	3
x595	3	3
x600	3	3
x601	3	3
x606	3	3
x608	3	3
x610	3	3
x611	3	3
x613	3	3
x617	3	3
x620	3	3
x622	3	3
x624	3	3
x626	3	3
x630	3	3
x631	3	3
x633	3	3
x645	3	3
x647	3	3
x649	3	3
x653	3	3
x654	3	3
x656	3	3
x659	3	3
x662	3	3
x669	3	3
x673	3	3
x677	3	3
x680	3	3
x684	3	3
x688	3	3
x691	3	3
x692	3	3
x698	3	3
x700	3	3
x701	3	3
x702	3	3
x704	3	3
x707	3	3
x709	3	3
x710	3	3
x711	3	3
x713	3	3
x714	3	3
x716	3	3
x718	3	3
x722	3	3
x724	3	3
x727	3	3
x729	3	3
x730	3	3
x733	3	3
x734	3	3
x738	3	3
x739	3	3
x742	3	3
x743	3	3
x745	3	3
x752	3	3
x756	3	3
x758	3	3
x761	3	3
x769	3	3
x775	3	3
x783	3	3
x784	3	3
x790	3	3
x792	3	3
x802	3	3
x803	3	3
x807	3	3
x809	3	3
x810	3	3
x812	3	3
x813	3	3
x814	3	3
x818	3	3
x826	3	3
x828	3	3
x831	3	3
x837	3	3
x844	3	3
x847	3	3
x852	3	3
x854	3	3
x858	3	3
x859	3	3
x864	3	3
x869	3	3
x870	3	3
x871	3	3
x872	3	3
x873	3	3
x875	3	3
x877	3	3
x879	3	3
x880	3	3
x881	3	3
x884	3	3
x885	3	3
x887	3	3
x889	3	3
x899	3	3
x900	3	3
x903	3	3
x906	3	3
x907	3	3
x909	3	3
x910	3	3
x911	3	3
x913	3	3
x920	3	3
x922	3	3
x923	3	3
x924	3	3
x926	3	3
x927	3	3
x928	3	3
x931	3	3
x933	3	3
x939	3	3
x942	3	3
x943	3	3
x944	3	3
x945	3	3
x946	3	3
x949	3	3
x953	3	3
x957	3	3
x958	3	3
x960	3	3
x963	3	3
x969	3	3
x970	3	3
x971	3	3
x973	3	3
x975	3	3
x976	3	3
x982	3	3
x985	3	3
x992	3	3
x995	3	3

Context: 23
X	y1	y22
x0	3	3
x1	3	3
x8	3	3
x11	3	3
x15	3	3
x16	3	3
x17	3	3
x24	3	3
x25	3	3
x30	3	3
x34	3	3
x37	3	3
x38	3	3
x39	3	3
x42	3	3
x43	3	3
x45	3	3
x49	3	3
x50	3	3
x56	3	3
x59	3	3
x60	3	3
x64	3	3
x72	3	3
x73	3	3
x74	3	3
x75	3	3
x79	3	3
x81	3	3
x84	3	3
x85	3	3
x87	3	3
x89	3	3
x96	3	3
x98	3	3
x99	3	3
x103	3	3
x106	3	3
x109	3	3
x115	3	3
x116	3	3
x118	3	3
x120	3	3
x121	3	3
x122	3	3
x124	3	3
x125	3	3
x127	3	3
x129	3	3
x130	3	3
x131	3	3
x133	3	3
x139	3	3
x141	3	3
x142	3	3
x144	3	3
x145	3	3
x151	3	3
x154	3	3
x156	3	3
x157	3	3
x159	3	3
x164	3	3
x165	3	3
x166	3	3
x167	3	3
x168	3	3
x169	3	3
x173	3	3
x175	3	3
x177	3	3
x178	3	3
x184	3	3
x188	3	3
x193	3	3
x205	3	3
x206	3	3
x207	3	3
x208	3	3
x209	3	3
x210	3	3
x213	3	3
x214	3	3
x216	3	3
x219	3	3
x223	3	3
x226	3	3
x227	3	3
x228	3	3
x231	3	3
x234	3	3
x236	3	3
x240	3	3
x241	3	3
x242	3	3
x244	3	3
x245	3	3
x246	3	3
x247	3	3
x248	3	3
x249	3	3
x252	3	3
x256	3	3
x257	3	3
x258	3	3
x260	3	3
x261	3	3
x265	3	3
x268	3	3
x269	3	3
x272	3	3
x274	3	3
x276	3	3
x277	3	3
x280	3	3
x283	3	3
x284	3	3
x288	3	3
x291	3	3
x292	3	3
x296	3	3
x299	3	3
x315	3	3
x318	3	3
x321	3	3
x322	3	3
x327	3	3
x330	3	3
x332	3	3
x334	3	3
x336	3	3
x339	3	3
x341	3	3
x343	3	3
x345	3	3
x346	3	3
x348	3	3
x349	3	3
x350	3	3
x351	3	3
x352	3	3
x353	3	3
x354	3	3
x355	3	3
x368	3	3
x375	3	3
x377	3	3
x378	3	3
x382	3	3
x390	3	3
x391	3	3
x392	3	3
x394	3	3
x395	3	3
x398	3	3
x400	3	3
x404	3	3
x406	3	3
x409	3	3
x414	3	3
x415	3	3
x416	3	3
x418	3	3
x420	3	3
x422	3	3
x432	3	3
x434	3	3
x436	3	3
x437	3	3
x440	3	3
x441	3	3
x443	3	3
x445	3	3
x447	3	3
x449	3	3
x452	3	3
x454	3	3
x455	3	3
x456	3	3
x459	3	3
x461	3	3
x462	3	3
x466	3	3
x467	3	3
x469	3	3
x470	3	3
x478	3	3
x479	3	3
x480	3	3
x484	3	3
x485	3	3
x491	3	3
x495	3	3
x502	3	3
x504	3	3
x507	3	3
x508	3	3
x511	3	3
x513	3	3
x514	3	3
x515	3	3
x516	3	3
x518	3	3
x519	3	3
x523	3	3
x524	3	3
x525	3	3
x526	3	3
x527	3	3
x529	3	3
x530	3	3
x533	3	3
x534	3	3
x535	3	3
x537	3	3
x539	3	3
x541	3	3
x546	3	3
x548	3	3
x550	3	3
x552	3	3
x553	3	3
x554	3	3
x557	3	3
x558	3	3
x563	3	3
x566	3	3
x568	3	3
x570	3	3
x572	3	3
x573	3	3
x577	3	3
x579	3	3
x580	3	3
x581	3	3
x582	3	3
x583	3	3
x584	3	3
x586	3	3
x587	3	3
x588	3	3
x595	3	3
x600	3	3
x601	3	3
x606	3	3
x608	3	3
x610	3	3
x611	3	3
x613	3	3
x617	3	3
x620	3	3
x622	3	3
x624	3	3
x626	3	3
x630	3	3
x631	3	3
x633	3	3
x645	3	3
x647	3	3
x649	3	3
x653	3	3
x654	3	3
x656	3	3
x659	3	3
x662	3	3
x669	3	3
x673	3	3
x677	3	3
x680	3	3
x684	3	3
x688	3	3
x691	3	3
x692	3	3
x698	3	3
x700	3	3
x701	3	3
x702	3	3
x704	3	3
x707	3	3
x709	3	3
x710	3	3
x711	3	3
x713	3	3
x714	3	3
x716	3	3
x718	3	3
x722	3	3
x724	3	3
x727	3	3
x729	3	3
x730	3	3
x733	3	3
x734	3	3
x738	3	3
x739	3	3
x742	3	3
x743	3	3
x745	3	3
x752	3	3
x756	3	3
x758	3	3
x761	3	3
x769	3	3
x775	3	3
x783	3	3
x784	3	3
x790	3	3
x792	3	3
x802	3	3
x803	3	3
x807	3	3
x809	3	3
x810	3	3
x812	3	3
x813	3	3
x814	3	3
x818	3	3
x826	3	3
x828	3	3
x831	3	3
x837	3	3
x844	3	3
x847	3	3
x852	3	3
x854	3	3
x858	3	3
x859	3	3
x864	3	3
x869	3	3
x870	3	3
x871	3	3
x872	3	3
x873	3	3
x875	3	3
x877	3	3
x879	3	3
x880	3	3
x881	3	3
x884	3	3
x885	3	3
x887	3	3
x889	3	3
x899	3	3
x900	3	3
x903	3	3
x906	3	3
x907	3	3
x909	3	3
x910	3	3
x911	3	3
x913	3	3
x920	3	3
x922	3	3
x923	3	3
x924	3	3
x926	3	3
x927	3	3
x928	3	3
x931	3	3
x933	3	3
x939	3	3
x942	3	3
x943	3	3
x944	3	3
x945	3	3
x946	3	3
x949	3	3
x953	3	3
x957	3	3
x958	3	3
x960	3	3
x963	3	3
x969	3	3
x970	3	3
x971	3	3
x973	3	3
x975	3	3
x976	3	3
x982	3	3
x985	3	3
x992	3	3
x995	3	3

Context: 24
X	y1	y22
x0	3	3
x1	3	3
x8	3	3
x11	3	3
x15	3	3
x16	3	3
x17	3	3
x24	3	3
x25	3	3
x30	3	3
x34	3	3
x37	3	3
x38	3	3
x39	3	3
x42	3	3
x43	3	3
x45	3	3
x49	3	3
x50	3	3
x56	3	3
x59	3	3
x60	3	3
x64	3	3
x72	3	3
x73	3	3
x74	3	3
x75	3	3
x79	3	3
x81	3	3
x84	3	3
x85	3	3
x87	3	3
x89	3	3
x96	3	3
x98	3	3
x99	3	3
x103	3	3
x106	3	3
x109	3	3
x115	3	3
x116	3	3
x118	3	3
x120	3	3
x121	3	3
x122	3	3
x124	3	3
x125	3	3
x127	3	3
x129	3	3
x130	3	3
x131	3	3
x133	3	3
x139	3	3
x141	3	3
x142	3	3
x144	3	3
x145	3	3
x151	3	3
x154	3	3
x156	3	3
x157	3	3
x159	3	3
x164	3	3
x165	3	3
x166	3	3
x167	3	3
x168	3	3
x169	3	3
x173	3	3
x175	3	3
x177	3	3
x178	3	3
x184	3	3
x188	3	3
x193	3	3
x205	3	3
x206	3	3
x207	3	3
x208	3	3
x209	3	3
x210	3	3
x213	3	3
x214	3	3
x216	3	3
x219	3	3
x223	3	3
x226	3	3
x227	3	3
x228	3	3
x231	3	3
x234	3	3
x236	3	3
x240	3	3
x241	3	3
x242	3	3
x244	3	3
x245	3	3
x246	3	3
x247	3	3
x248	3	3
x249	3	3
x252	3	3
x256	3	3
x257	3	3
x258	3	3
x260	3	3
x261	3	3
x265	3	3
x268	3	3
x269	3	3
x272	3	3
x274	3	3
x276	3	3
x277	3	3
x280	3	3
x283	3	3
x284	3	3
x288	3	3
x291	3	3
x292	3	3
x296	3	3
x299	3	3
x315	3	3
x318	3	3
x321	3	3
x322	3	3
x327	3	3
x330	3	3
x332	3	3
x334	3	3
x336	3	3
x339	3	3
x341	3	3
x343	3	3
x345	3	3
x346	3	3
x348	3	3
x349	3	3
x350	3	3
x351	3	3
x352	3	3
x353	3	3
x354	3	3
x355	3	3
x368	3	3
x375	3	3
x377	3	3
x378	3	3
x382	3	3
x390	3	3
x391	3	3
x392	3	3
x394	3	3
x395	3	3
x398	3	3
x400	3	3
x404	3	3
x406	3	3
x409	3	3
x414	3	3
x415	3	3
x416	3	3
x418	3	3
x420	3	3
x422	3	3
x432	3	3
x434	3	3
x436	3	3
x437	3	3
x440	3	3
x441	3	3
x443	3	3
x445	3	3
x447	3	3
x449	3	3
x452	3	3
x454	3	3
x455	3	3
x456	3	3
x459	3	3
x461	3	3
x462	3	3
x466	3	3
x467	3	3
x469	3	3
x470	3	3
x478	3	3
x479	3	3
x480	3	3
x484	3	3
x485	3	3
x491	3	3
x495	3	3
x502	3	3
x504	3	3
x507	3	3
x508	3	3
x511	3	3
x513	3	3
x514	3	3
x515	3	3
x516	3	3
x518	3	3
x519	3	3
x523	3	3
x524	3	3
x525	3	3
x526	3	3
x527	3	3
x529	3	3
x530	3	3
x533	3	3
x534	3	3
x535	3	3
x537	3	3
x539	3	3
x541	3	3
x546	3	3
x548	3	3
x550	3	3
x552	3	3
x553	3	3
x554	3	3
x557	3	3
x558	3	3
x563	3	3
x566	3	3
x568	3	3
x570	3	3
x572	3	3
x573	3	3
x577	3	3
x579	3	3
x580	3	3
x581	3	3
x582	3	3
x583	3	3
x584	3	3
x586	3	3
x587	3	3
x588	3	3
x595	3	3
x600	3	3
x601	3	3
x606	3	3
x608	3	3
x610	3	3
x611	3	3
x613	3	3
x617	3	3
x620	3	3
x622	3	3
x624	3	3
x626	3	3
x630	3	3
x631	3	3
x633	3	3
x645	3	3
x647	3	3
x649	3	3
x653	3	3
x654	3	3
x656	3	3
x659	3	3
x662	3	3
x669	3	3
x673	3	3
x677	3	3
x680	3	3
x684	3	3
x688	3	3
x691	3	3
x692	3	3
x698	3	3
x700	3	3
x701	3	3
x702	3	3
x704	3	3
x707	3	3
x709	3	3
x710	3	3
x711	3	3
x713	3	3
x714	3	3
x716	3	3
x718	3	3
x722	3	3
x724	3	3
x727	3	3
x729	3	3
x730	3	3
x733	3	3
x734	3	3
x738	3	3
x739	3	3
x742	3	3
x743	3	3
x745	3	3
x752	3	3
x756	3	3
x758	3	3
x761	3	3
x769	3	3
x775	3	3
x783	3	3
x784	3	3
x790	3	3
x792	3	3
x802	3	3
x803	3	3
x807	3	3
x809	3	3
x810	3	3
x812	3	3
x813	3	3
x814	3	3
x818	3	3
x826	3	3
x828	3	3
x831	3	3
x837	3	3
x844	3	3
x847	3	3
x852	3	3
x854	3	3
x858	3	3
x859	3	3
x864	3	3
x869	3	3
x870	3	3
x871	3	3
x872	3	3
x873	3	3
x875	3	3
x877	3	3
x879	3	3
x880	3	3
x881	3	3
x884	3	3
x885	3	3
x887	3	3
x889	3	3
x899	3	3
x900	3	3
x903	3	3
x906	3	3
x907	3	3
x909	3	3
x910	3	3
x911	3	3
x913	3	3
x920	3	3
x922	3	3
x923	3	3
x924	3	3
x926	3	3
x927	3	3
x928	3	3
x931	3	3
x933	3	3
x939	3	3
x942	3	3
x943	3	3
x944	3	3
x945	3	3
x946	3	3
x949	3	3
x953	3	3
x957	3	3
x958	3	3
x960	3	3
x963	3	3
x969	3	3
x970	3	3
x971	3	3
x973	3	3
x975	3	3
x976	3	3
x982	3	3
x985	3	3
x992	3	3
x995	3	3

