Number of planted triclusters: 5
Tricluster coverage: 0.47352%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(107, 3, 3), X=[10,22,26,40,54,57,61,63,66,69,78,83,89,94,110,113,114,118,119,124,135,156,162,164,165,166,173,186,204,216,238,240,246,253,265,267,268,271,291,315,322,329,334,338,340,342,351,354,379,390,396,398,405,429,441,482,497,504,514,537,539,545,548,551,555,566,580,600,629,643,645,646,650,656,660,662,675,685,695,706,711,720,724,731,791,802,809,814,828,849,859,879,885,903,922,923,924,929,945,957,964,976,981,985,989,996,998], Y=[29,39,46], Z=[11,15,32], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 11
X	y29	y39	y46
x405	0	0	0
x429	0	0	0
x441	0	0	0
x482	0	0	0
x497	0	0	0
x504	0	0	0
x514	0	0	0
x537	0	0	0
x539	0	0	0
x545	0	0	0
x548	0	0	0
x551	0	0	0
x555	0	0	0
x566	0	0	0
x580	0	0	0
x600	0	0	0
x629	0	0	0
x643	0	0	0
x645	0	0	0
x646	0	0	0
x650	0	0	0
x656	0	0	0
x660	0	0	0
x662	0	0	0
x675	0	0	0
x685	0	0	0
x695	0	0	0
x706	0	0	0
x711	0	0	0
x720	0	0	0
x724	0	0	0
x731	0	0	0
x791	0	0	0
x802	0	0	0
x809	0	0	0
x814	0	0	0
x828	0	0	0
x849	0	0	0
x859	0	0	0
x879	0	0	0
x885	0	0	0
x903	0	0	0
x922	0	0	0
x923	0	0	0
x924	0	0	0
x929	0	0	0
x945	0	0	0
x957	0	0	0
x964	0	0	0
x976	0	0	0
x981	0	0	0
x985	0	0	0
x989	0	0	0
x996	0	0	0
x998	0	0	0

Context: 32
X	y29	y39	y46
x10	0	0	0
x22	0	0	0
x26	0	0	0
x40	0	0	0
x54	0	0	0
x57	0	0	0
x61	0	0	0
x63	0	0	0
x66	0	0	0
x69	0	0	0
x78	0	0	0
x83	0	0	0
x89	0	0	0
x94	0	0	0
x110	0	0	0
x113	0	0	0
x114	0	0	0
x118	0	0	0
x119	0	0	0
x124	0	0	0
x135	0	0	0
x156	0	0	0
x162	0	0	0
x164	0	0	0
x165	0	0	0
x166	0	0	0
x173	0	0	0
x186	0	0	0
x204	0	0	0
x216	0	0	0
x238	0	0	0
x240	0	0	0
x246	0	0	0
x253	0	0	0
x265	0	0	0
x267	0	0	0
x268	0	0	0
x271	0	0	0
x291	0	0	0
x315	0	0	0
x322	0	0	0
x329	0	0	0
x334	0	0	0
x338	0	0	0
x340	0	0	0
x342	0	0	0
x351	0	0	0
x354	0	0	0
x379	0	0	0
x390	0	0	0
x396	0	0	0
x398	0	0	0
x405	0	0	0
x429	0	0	0
x441	0	0	0
x482	0	0	0
x497	0	0	0
x504	0	0	0
x514	0	0	0
x537	0	0	0
x539	0	0	0
x545	0	0	0
x548	0	0	0
x551	0	0	0
x555	0	0	0
x566	0	0	0
x580	0	0	0
x600	0	0	0
x629	0	0	0
x643	0	0	0
x645	0	0	0
x646	0	0	0
x650	0	0	0
x656	0	0	0
x660	0	0	0
x662	0	0	0
x675	0	0	0
x685	0	0	0
x695	0	0	0
x706	0	0	0
x711	0	0	0
x720	0	0	0
x724	0	0	0
x731	0	0	0
x791	0	0	0
x802	0	0	0
x809	0	0	0
x814	0	0	0
x828	0	0	0
x849	0	0	0
x859	0	0	0
x879	0	0	0
x885	0	0	0
x903	0	0	0
x922	0	0	0
x923	0	0	0
x924	0	0	0
x929	0	0	0
x945	0	0	0
x957	0	0	0
x964	0	0	0
x976	0	0	0
x981	0	0	0
x985	0	0	0
x989	0	0	0
x996	0	0	0
x998	0	0	0

(426, 2, 2), X=[0,2,4,7,8,9,11,13,14,20,24,25,29,30,31,32,35,44,45,49,50,51,54,56,60,63,64,68,71,77,78,84,85,86,87,88,89,90,91,92,93,94,96,99,102,103,105,111,113,116,118,120,121,122,123,124,126,127,130,132,133,135,136,138,139,140,144,145,146,148,150,151,152,153,157,160,162,165,166,176,177,178,181,186,189,190,191,193,194,200,201,208,211,212,218,221,224,226,227,228,231,233,234,238,239,241,242,248,251,252,253,255,256,258,261,265,266,271,272,273,276,279,286,288,289,290,291,292,296,297,298,308,309,310,315,320,325,326,328,329,330,332,335,338,339,340,342,344,346,347,350,351,353,360,362,363,364,365,371,375,377,379,382,385,386,387,395,396,401,405,406,407,411,412,413,414,419,420,421,422,423,428,429,432,439,441,453,456,459,460,464,465,469,470,476,479,480,482,484,485,486,488,490,491,494,496,498,499,503,505,506,507,508,510,511,512,514,516,518,519,524,526,528,529,531,532,535,537,538,542,543,549,550,551,552,554,557,565,570,571,575,578,580,585,586,588,589,590,592,597,600,603,604,605,607,608,609,611,612,616,619,620,630,631,634,635,636,637,638,639,640,641,642,645,646,648,650,652,655,657,660,664,665,667,669,673,677,679,680,686,690,694,695,697,699,703,704,707,708,709,711,713,715,724,725,726,727,728,730,734,735,738,739,740,742,743,747,749,751,752,757,758,763,765,767,769,772,774,779,782,785,786,788,791,792,793,794,795,797,798,802,803,804,808,809,810,812,814,816,817,818,825,826,829,830,833,834,838,841,846,851,853,855,857,858,859,864,867,869,873,874,876,877,878,879,880,881,883,884,885,886,888,890,891,892,894,897,898,899,900,902,911,913,915,917,922,923,924,928,936,941,947,948,950,951,953,958,961,962,965,968,971,973,977,979,980,982,984,985,986,987,989,993,996,997,998], Y=[20,45], Z=[28,45], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 28
X	y20	y45
x0	2	2
x2	2	2
x4	2	2
x7	2	2
x8	2	2
x9	2	2
x11	2	2
x13	2	2
x14	2	2
x20	2	2
x24	2	2
x25	2	2
x29	2	2
x30	2	2
x31	2	2
x32	2	2
x35	2	2
x44	2	2
x45	2	2
x49	2	2
x50	2	2
x51	2	2
x54	2	2
x56	2	2
x60	2	2
x63	2	2
x64	2	2
x68	2	2
x71	2	2
x77	2	2
x78	2	2
x84	2	2
x85	2	2
x86	2	2
x87	2	2
x88	2	2
x89	2	2
x90	2	2
x91	2	2
x92	2	2
x93	2	2
x94	2	2
x96	2	2
x99	2	2
x102	2	2
x103	2	2
x105	2	2
x111	2	2
x113	2	2
x116	2	2
x118	2	2
x120	2	2
x121	2	2
x122	2	2
x123	2	2
x124	2	2
x126	2	2
x127	2	2
x130	2	2
x132	2	2
x133	2	2
x135	2	2
x136	2	2
x138	2	2
x139	2	2
x140	2	2
x144	2	2
x145	2	2
x146	2	2
x148	2	2
x150	2	2
x151	2	2
x152	2	2
x153	2	2
x157	2	2
x160	2	2
x162	2	2
x165	2	2
x166	2	2
x176	2	2
x177	2	2
x178	2	2
x181	2	2
x186	2	2
x189	2	2
x190	2	2
x191	2	2
x193	2	2
x194	2	2
x200	2	2
x201	2	2
x208	2	2
x211	2	2
x212	2	2
x218	2	2
x221	2	2
x224	2	2
x226	2	2
x227	2	2
x228	2	2
x231	2	2
x233	2	2
x234	2	2
x238	2	2
x239	2	2
x241	2	2
x242	2	2
x248	2	2
x251	2	2
x252	2	2
x253	2	2
x255	2	2
x256	2	2
x258	2	2
x261	2	2
x265	2	2
x266	2	2
x271	2	2
x272	2	2
x273	2	2
x276	2	2
x279	2	2
x286	2	2
x288	2	2
x289	2	2
x290	2	2
x291	2	2
x292	2	2
x296	2	2
x297	2	2
x298	2	2
x308	2	2
x309	2	2
x310	2	2
x315	2	2
x320	2	2
x325	2	2
x326	2	2
x328	2	2
x329	2	2
x330	2	2
x332	2	2
x335	2	2
x338	2	2
x339	2	2
x340	2	2
x342	2	2
x344	2	2
x346	2	2
x347	2	2
x350	2	2
x351	2	2
x353	2	2
x360	2	2
x362	2	2
x363	2	2
x364	2	2
x365	2	2
x371	2	2
x375	2	2
x377	2	2
x379	2	2
x382	2	2
x385	2	2
x386	2	2
x387	2	2
x395	2	2
x396	2	2
x401	2	2
x405	2	2
x406	2	2
x407	2	2
x411	2	2
x412	2	2
x413	2	2
x414	2	2
x419	2	2
x420	2	2
x421	2	2
x422	2	2
x423	2	2
x428	2	2
x429	2	2
x432	2	2
x439	2	2
x441	2	2
x453	2	2
x456	2	2
x459	2	2
x460	2	2
x464	2	2
x465	2	2
x469	2	2
x470	2	2
x476	2	2
x479	2	2
x480	2	2
x482	2	2
x484	2	2
x485	2	2
x486	2	2
x488	2	2
x490	2	2
x491	2	2
x494	2	2
x496	2	2
x498	2	2
x499	2	2
x503	2	2
x505	2	2
x506	2	2
x507	2	2
x508	2	2
x510	2	2
x511	2	2
x512	2	2
x514	2	2
x516	2	2
x518	2	2
x519	2	2
x524	2	2
x526	2	2
x528	2	2
x529	2	2
x531	2	2
x532	2	2
x535	2	2
x537	2	2
x538	2	2
x542	2	2
x543	2	2
x549	2	2
x550	2	2
x551	2	2
x552	2	2
x554	2	2
x557	2	2
x565	2	2
x570	2	2
x571	2	2
x575	2	2
x578	2	2
x580	2	2
x585	2	2
x586	2	2
x588	2	2
x589	2	2
x590	2	2
x592	2	2
x597	2	2
x600	2	2
x603	2	2
x604	2	2
x605	2	2
x607	2	2
x608	2	2
x609	2	2
x611	2	2
x612	2	2
x616	2	2
x619	2	2
x620	2	2
x630	2	2
x631	2	2
x634	2	2
x635	2	2
x636	2	2
x637	2	2
x638	2	2
x639	2	2
x640	2	2
x641	2	2
x642	2	2
x645	2	2
x646	2	2
x648	2	2
x650	2	2
x652	2	2
x655	2	2
x657	2	2
x660	2	2
x664	2	2
x665	2	2
x667	2	2
x669	2	2
x673	2	2
x677	2	2
x679	2	2
x680	2	2
x686	2	2
x690	2	2
x694	2	2
x695	2	2
x697	2	2
x699	2	2
x703	2	2
x704	2	2
x707	2	2
x708	2	2
x709	2	2
x711	2	2
x713	2	2
x715	2	2
x724	2	2
x725	2	2
x726	2	2
x727	2	2
x728	2	2
x730	2	2
x734	2	2
x735	2	2
x738	2	2
x739	2	2
x740	2	2
x742	2	2
x743	2	2
x747	2	2
x749	2	2
x751	2	2
x752	2	2
x757	2	2
x758	2	2
x763	2	2
x765	2	2
x767	2	2
x769	2	2
x772	2	2
x774	2	2
x779	2	2
x782	2	2
x785	2	2
x786	2	2
x788	2	2
x791	2	2
x792	2	2
x793	2	2
x794	2	2
x795	2	2
x797	2	2
x798	2	2
x802	2	2
x803	2	2
x804	2	2
x808	2	2
x809	2	2
x810	2	2
x812	2	2
x814	2	2
x816	2	2
x817	2	2
x818	2	2
x825	2	2
x826	2	2
x829	2	2
x830	2	2
x833	2	2
x834	2	2
x838	2	2
x841	2	2
x846	2	2
x851	2	2
x853	2	2
x855	2	2
x857	2	2
x858	2	2
x859	2	2
x864	2	2
x867	2	2
x869	2	2
x873	2	2
x874	2	2
x876	2	2
x877	2	2
x878	2	2
x879	2	2
x880	2	2
x881	2	2
x883	2	2
x884	2	2
x885	2	2
x886	2	2
x888	2	2
x890	2	2
x891	2	2
x892	2	2
x894	2	2
x897	2	2
x898	2	2
x899	2	2
x900	2	2
x902	2	2
x911	2	2
x913	2	2
x915	2	2
x917	2	2
x922	2	2
x923	2	2
x924	2	2
x928	2	2
x936	2	2
x941	2	2
x947	2	2
x948	2	2
x950	2	2
x951	2	2
x953	2	2
x958	2	2
x961	2	2
x962	2	2
x965	2	2
x968	2	2
x971	2	2
x973	2	2
x977	2	2
x979	2	2
x980	2	2
x982	2	2
x984	2	2
x985	2	2
x986	2	2
x987	2	2
x989	2	2
x993	2	2
x996	2	2
x997	2	2
x998	2	2

Context: 45
X	y20	y45
x0	2	2
x2	2	2
x4	2	2
x7	2	2
x8	2	2
x9	2	2
x11	2	2
x13	2	2
x14	2	2
x20	2	2
x24	2	2
x25	2	2
x29	2	2
x30	2	2
x31	2	2
x32	2	2
x35	2	2
x44	2	2
x45	2	2
x49	2	2
x50	2	2
x51	2	2
x54	2	2
x56	2	2
x60	2	2
x63	2	2
x64	2	2
x68	2	2
x71	2	2
x77	2	2
x78	2	2
x84	2	2
x85	2	2
x86	2	2
x87	2	2
x88	2	2
x89	2	2
x90	2	2
x91	2	2
x92	2	2
x93	2	2
x94	2	2
x96	2	2
x99	2	2
x102	2	2
x103	2	2
x105	2	2
x111	2	2
x113	2	2
x116	2	2
x118	2	2
x120	2	2
x121	2	2
x122	2	2
x123	2	2
x124	2	2
x126	2	2
x127	2	2
x130	2	2
x132	2	2
x133	2	2
x135	2	2
x136	2	2
x138	2	2
x139	2	2
x140	2	2
x144	2	2
x145	2	2
x146	2	2
x148	2	2
x150	2	2
x151	2	2
x152	2	2
x153	2	2
x157	2	2
x160	2	2
x162	2	2
x165	2	2
x166	2	2
x176	2	2
x177	2	2
x178	2	2
x181	2	2
x186	2	2
x189	2	2
x190	2	2
x191	2	2
x193	2	2
x194	2	2
x200	2	2
x201	2	2
x208	2	2
x211	2	2
x212	2	2
x218	2	2
x221	2	2
x224	2	2
x226	2	2
x227	2	2
x228	2	2
x231	2	2
x233	2	2
x234	2	2
x238	2	2
x239	2	2
x241	2	2
x242	2	2
x248	2	2
x251	2	2
x252	2	2
x253	2	2
x255	2	2
x256	2	2
x258	2	2
x261	2	2
x265	2	2
x266	2	2
x271	2	2
x272	2	2
x273	2	2
x276	2	2
x279	2	2
x286	2	2
x288	2	2
x289	2	2
x290	2	2
x291	2	2
x292	2	2
x296	2	2
x297	2	2
x298	2	2
x308	2	2
x309	2	2
x310	2	2
x315	2	2
x320	2	2
x325	2	2
x326	2	2
x328	2	2
x329	2	2
x330	2	2
x332	2	2
x335	2	2
x338	2	2
x339	2	2
x340	2	2
x342	2	2
x344	2	2
x346	2	2
x347	2	2
x350	2	2
x351	2	2
x353	2	2
x360	2	2
x362	2	2
x363	2	2
x364	2	2
x365	2	2
x371	2	2
x375	2	2
x377	2	2
x379	2	2
x382	2	2
x385	2	2
x386	2	2
x387	2	2
x395	2	2
x396	2	2
x401	2	2
x405	2	2
x406	2	2
x407	2	2
x411	2	2
x412	2	2
x413	2	2
x414	2	2
x419	2	2
x420	2	2
x421	2	2
x422	2	2
x423	2	2
x428	2	2
x429	2	2
x432	2	2
x439	2	2
x441	2	2
x453	2	2
x456	2	2
x459	2	2
x460	2	2
x464	2	2
x465	2	2
x469	2	2
x470	2	2
x476	2	2
x479	2	2
x480	2	2
x482	2	2
x484	2	2
x485	2	2
x486	2	2
x488	2	2
x490	2	2
x491	2	2
x494	2	2
x496	2	2
x498	2	2
x499	2	2
x503	2	2
x505	2	2
x506	2	2
x507	2	2
x508	2	2
x510	2	2
x511	2	2
x512	2	2
x514	2	2
x516	2	2
x518	2	2
x519	2	2
x524	2	2
x526	2	2
x528	2	2
x529	2	2
x531	2	2
x532	2	2
x535	2	2
x537	2	2
x538	2	2
x542	2	2
x543	2	2
x549	2	2
x550	2	2
x551	2	2
x552	2	2
x554	2	2
x557	2	2
x565	2	2
x570	2	2
x571	2	2
x575	2	2
x578	2	2
x580	2	2
x585	2	2
x586	2	2
x588	2	2
x589	2	2
x590	2	2
x592	2	2
x597	2	2
x600	2	2
x603	2	2
x604	2	2
x605	2	2
x607	2	2
x608	2	2
x609	2	2
x611	2	2
x612	2	2
x616	2	2
x619	2	2
x620	2	2
x630	2	2
x631	2	2
x634	2	2
x635	2	2
x636	2	2
x637	2	2
x638	2	2
x639	2	2
x640	2	2
x641	2	2
x642	2	2
x645	2	2
x646	2	2
x648	2	2
x650	2	2
x652	2	2
x655	2	2
x657	2	2
x660	2	2
x664	2	2
x665	2	2
x667	2	2
x669	2	2
x673	2	2
x677	2	2
x679	2	2
x680	2	2
x686	2	2
x690	2	2
x694	2	2
x695	2	2
x697	2	2
x699	2	2
x703	2	2
x704	2	2
x707	2	2
x708	2	2
x709	2	2
x711	2	2
x713	2	2
x715	2	2
x724	2	2
x725	2	2
x726	2	2
x727	2	2
x728	2	2
x730	2	2
x734	2	2
x735	2	2
x738	2	2
x739	2	2
x740	2	2
x742	2	2
x743	2	2
x747	2	2
x749	2	2
x751	2	2
x752	2	2
x757	2	2
x758	2	2
x763	2	2
x765	2	2
x767	2	2
x769	2	2
x772	2	2
x774	2	2
x779	2	2
x782	2	2
x785	2	2
x786	2	2
x788	2	2
x791	2	2
x792	2	2
x793	2	2
x794	2	2
x795	2	2
x797	2	2
x798	2	2
x802	2	2
x803	2	2
x804	2	2
x808	2	2
x809	2	2
x810	2	2
x812	2	2
x814	2	2
x816	2	2
x817	2	2
x818	2	2
x825	2	2
x826	2	2
x829	2	2
x830	2	2
x833	2	2
x834	2	2
x838	2	2
x841	2	2
x846	2	2
x851	2	2
x853	2	2
x855	2	2
x857	2	2
x858	2	2
x859	2	2
x864	2	2
x867	2	2
x869	2	2
x873	2	2
x874	2	2
x876	2	2
x877	2	2
x878	2	2
x879	2	2
x880	2	2
x881	2	2
x883	2	2
x884	2	2
x885	2	2
x886	2	2
x888	2	2
x890	2	2
x891	2	2
x892	2	2
x894	2	2
x897	2	2
x898	2	2
x899	2	2
x900	2	2
x902	2	2
x911	2	2
x913	2	2
x915	2	2
x917	2	2
x922	2	2
x923	2	2
x924	2	2
x928	2	2
x936	2	2
x941	2	2
x947	2	2
x948	2	2
x950	2	2
x951	2	2
x953	2	2
x958	2	2
x961	2	2
x962	2	2
x965	2	2
x968	2	2
x971	2	2
x973	2	2
x977	2	2
x979	2	2
x980	2	2
x982	2	2
x984	2	2
x985	2	2
x986	2	2
x987	2	2
x989	2	2
x993	2	2
x996	2	2
x997	2	2
x998	2	2

(310, 3, 3), X=[0,2,5,6,7,8,11,20,21,22,24,30,31,32,43,45,52,53,56,58,63,66,71,72,73,74,81,84,85,86,89,90,92,95,96,102,104,107,108,110,111,114,119,124,129,138,142,143,144,151,152,160,164,174,179,185,187,190,197,201,203,208,214,216,220,225,226,229,230,232,236,242,244,245,247,248,249,253,254,255,263,264,265,269,271,272,274,276,281,282,287,291,292,298,299,300,301,302,304,306,307,316,318,319,321,323,324,326,338,339,343,344,349,351,352,356,367,368,369,377,384,386,389,393,395,398,406,407,411,413,414,415,416,430,433,435,438,443,445,446,448,455,462,463,472,473,480,481,482,484,485,486,488,498,500,504,509,510,516,517,520,521,522,525,526,529,530,531,532,539,540,542,543,545,546,552,553,554,556,560,571,572,576,579,585,588,589,591,596,600,603,608,609,621,622,623,627,628,629,638,641,649,650,651,652,656,665,667,672,677,682,686,691,692,698,700,704,705,706,718,719,721,738,740,746,748,750,752,758,760,762,763,764,765,767,771,772,775,776,779,780,781,783,784,785,787,790,793,799,805,806,809,811,812,817,820,831,832,836,840,843,854,855,860,862,863,865,869,870,871,872,874,876,878,880,891,893,896,899,903,904,905,911,917,929,936,940,941,944,946,947,949,951,952,953,956,957,958,960,963,964,968,970,971,974,978,979,987,994,996], Y=[8,34,41], Z=[24,27,39], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 24
X	y8	y34	y41
x0	0	0	0
x2	0	0	0
x5	0	0	0
x6	0	0	0
x7	0	0	0
x8	0	0	0
x11	0	0	0
x20	0	0	0
x21	0	0	0
x22	0	0	0
x24	0	0	0
x30	0	0	0
x31	0	0	0
x32	0	0	0
x43	0	0	0
x45	0	0	0
x52	0	0	0
x53	0	0	0
x56	0	0	0
x58	0	0	0
x63	0	0	0
x66	0	0	0
x71	0	0	0
x72	0	0	0
x73	0	0	0
x74	0	0	0
x81	0	0	0
x84	0	0	0
x85	0	0	0
x86	0	0	0
x89	0	0	0
x90	0	0	0
x92	0	0	0
x95	0	0	0
x96	0	0	0
x102	0	0	0
x104	0	0	0
x107	0	0	0
x108	0	0	0
x110	0	0	0
x111	0	0	0
x114	0	0	0
x119	0	0	0
x124	0	0	0
x129	0	0	0
x138	0	0	0
x142	0	0	0
x143	0	0	0
x144	0	0	0
x151	0	0	0
x152	0	0	0
x160	0	0	0
x164	0	0	0
x174	0	0	0
x179	0	0	0
x185	0	0	0
x187	0	0	0
x190	0	0	0
x197	0	0	0
x201	0	0	0
x203	0	0	0
x208	0	0	0
x214	0	0	0
x216	0	0	0
x220	0	0	0
x225	0	0	0
x226	0	0	0
x229	0	0	0
x230	0	0	0
x232	0	0	0
x236	0	0	0
x242	0	0	0
x244	0	0	0
x245	0	0	0
x247	0	0	0
x248	0	0	0
x249	0	0	0
x253	0	0	0
x254	0	0	0
x255	0	0	0
x263	0	0	0
x264	0	0	0
x265	0	0	0
x269	0	0	0
x271	0	0	0
x272	0	0	0
x274	0	0	0
x276	0	0	0
x281	0	0	0
x282	0	0	0
x287	0	0	0
x291	0	0	0
x292	0	0	0
x298	0	0	0
x299	0	0	0
x300	0	0	0
x301	0	0	0
x302	0	0	0
x304	0	0	0
x306	0	0	0
x307	0	0	0
x316	0	0	0
x318	0	0	0
x319	0	0	0
x321	0	0	0
x323	0	0	0
x324	0	0	0
x326	0	0	0
x338	0	0	0
x339	0	0	0
x343	0	0	0
x344	0	0	0
x349	0	0	0
x351	0	0	0
x352	0	0	0
x356	0	0	0
x367	0	0	0
x368	0	0	0
x369	0	0	0
x377	0	0	0
x384	0	0	0
x386	0	0	0
x389	0	0	0
x393	0	0	0
x395	0	0	0
x398	0	0	0
x406	0	0	0
x407	0	0	0
x411	0	0	0
x413	0	0	0
x414	0	0	0
x415	0	0	0
x416	0	0	0
x430	0	0	0
x433	0	0	0
x435	0	0	0
x438	0	0	0
x443	0	0	0
x445	0	0	0
x446	0	0	0
x448	0	0	0
x455	0	0	0
x462	0	0	0
x463	0	0	0
x472	0	0	0
x473	0	0	0
x480	0	0	0
x481	0	0	0
x482	0	0	0
x484	0	0	0
x485	0	0	0
x486	0	0	0
x488	0	0	0
x498	0	0	0
x500	0	0	0
x504	0	0	0
x509	0	0	0
x510	0	0	0
x516	0	0	0
x517	0	0	0
x520	0	0	0
x521	0	0	0
x522	0	0	0
x525	0	0	0
x526	0	0	0
x529	0	0	0
x530	0	0	0
x531	0	0	0
x532	0	0	0
x539	0	0	0
x540	0	0	0
x542	0	0	0
x543	0	0	0
x545	0	0	0
x546	0	0	0
x552	0	0	0
x553	0	0	0
x554	0	0	0
x556	0	0	0
x560	0	0	0
x571	0	0	0
x572	0	0	0
x576	0	0	0
x579	0	0	0
x585	0	0	0
x588	0	0	0
x589	0	0	0
x591	0	0	0
x596	0	0	0
x600	0	0	0
x603	0	0	0
x608	0	0	0
x609	0	0	0
x621	0	0	0
x622	0	0	0
x623	0	0	0
x627	0	0	0
x628	0	0	0
x629	0	0	0
x638	0	0	0
x641	0	0	0
x649	0	0	0
x650	0	0	0
x651	0	0	0
x652	0	0	0
x656	0	0	0
x665	0	0	0
x667	0	0	0
x672	0	0	0
x677	0	0	0
x682	0	0	0
x686	0	0	0
x691	0	0	0
x692	0	0	0
x698	0	0	0
x700	0	0	0
x704	0	0	0
x705	0	0	0
x706	0	0	0
x718	0	0	0
x719	0	0	0
x721	0	0	0
x738	0	0	0
x740	0	0	0
x746	0	0	0
x748	0	0	0
x750	0	0	0
x752	0	0	0
x758	0	0	0
x760	0	0	0
x762	0	0	0
x763	0	0	0
x764	0	0	0
x765	0	0	0
x767	0	0	0
x771	0	0	0
x772	0	0	0
x775	0	0	0
x776	0	0	0
x779	0	0	0
x780	0	0	0
x781	0	0	0
x783	0	0	0
x784	0	0	0
x785	0	0	0
x787	0	0	0
x790	0	0	0
x793	0	0	0
x799	0	0	0
x805	0	0	0
x806	0	0	0
x809	0	0	0
x811	0	0	0
x812	0	0	0
x817	0	0	0
x820	0	0	0
x831	0	0	0
x832	0	0	0
x836	0	0	0
x840	0	0	0
x843	0	0	0
x854	0	0	0
x855	0	0	0
x860	0	0	0
x862	0	0	0
x863	0	0	0
x865	0	0	0
x869	0	0	0
x870	0	0	0
x871	0	0	0
x872	0	0	0
x874	0	0	0
x876	0	0	0
x878	0	0	0
x880	0	0	0
x891	0	0	0
x893	0	0	0
x896	0	0	0
x899	0	0	0
x903	0	0	0
x904	0	0	0
x905	0	0	0
x911	0	0	0
x917	0	0	0
x929	0	0	0
x936	0	0	0
x940	0	0	0
x941	0	0	0
