Number of planted triclusters: 5
Tricluster coverage: 0.5262%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(368, 3, 3), X=[1,2,3,5,6,8,9,11,13,15,18,20,25,31,32,36,37,40,43,45,52,55,56,58,63,64,66,81,82,87,92,95,96,98,102,110,112,113,114,115,117,122,126,128,131,133,137,142,143,146,147,151,152,153,155,159,166,167,168,170,171,172,174,175,179,181,182,183,184,197,198,200,205,208,209,210,212,215,218,219,220,222,227,228,230,236,239,245,246,250,254,256,258,261,264,266,267,269,270,273,275,279,280,283,284,285,287,288,299,302,305,309,315,317,318,320,324,327,330,336,337,338,341,347,349,351,353,354,356,360,361,362,363,364,372,375,379,381,386,389,396,399,400,404,405,406,410,411,412,415,416,417,420,421,422,427,428,435,436,439,453,454,455,459,467,468,469,473,476,479,481,483,488,494,495,496,501,504,509,511,512,514,515,519,521,522,523,525,528,529,534,535,536,539,543,544,550,551,557,562,564,565,568,569,571,572,576,578,579,580,581,584,585,589,593,595,602,606,607,612,613,614,617,618,619,621,622,626,627,631,634,636,639,641,643,644,645,654,655,659,662,671,672,673,676,677,678,679,681,682,683,688,690,694,697,701,703,705,708,711,712,714,715,718,720,724,726,727,731,740,742,744,746,750,751,754,756,760,761,762,764,771,775,776,778,780,782,787,793,795,796,797,798,800,802,806,810,814,815,820,824,831,833,834,835,838,847,848,851,855,857,860,862,863,864,865,867,871,873,878,880,882,885,886,894,901,904,906,907,908,909,914,920,922,925,928,929,930,931,932,933,936,940,941,942,943,944,946,950,951,953,958,962,963,965,969,970,974,978,979,985,988,992,993,995,996,997,998], Y=[3,6,27], Z=[25,26,27], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 25
X	y3	y6	y27
x280	2	2	2
x283	2	2	2
x284	2	2	2
x285	2	2	2
x287	2	2	2
x288	2	2	2
x299	2	2	2
x302	2	2	2
x305	2	2	2
x309	2	2	2
x315	2	2	2
x317	2	2	2
x318	2	2	2
x320	2	2	2
x324	2	2	2
x327	2	2	2
x330	2	2	2
x336	2	2	2
x337	2	2	2
x338	2	2	2
x341	2	2	2
x347	2	2	2
x349	2	2	2
x351	2	2	2
x353	2	2	2
x354	2	2	2
x356	2	2	2
x360	2	2	2
x361	2	2	2
x362	2	2	2
x363	2	2	2
x364	2	2	2
x372	2	2	2
x375	2	2	2
x379	2	2	2
x381	2	2	2
x386	2	2	2
x389	2	2	2
x396	2	2	2
x399	2	2	2
x400	2	2	2
x404	2	2	2
x405	2	2	2
x406	2	2	2
x410	2	2	2
x411	2	2	2
x412	2	2	2
x415	2	2	2
x416	2	2	2
x417	2	2	2
x420	2	2	2
x421	2	2	2
x422	2	2	2
x427	2	2	2
x428	2	2	2
x435	2	2	2
x436	2	2	2
x439	2	2	2
x453	2	2	2
x454	2	2	2
x455	2	2	2
x459	2	2	2
x467	2	2	2
x468	2	2	2
x469	2	2	2
x473	2	2	2
x476	2	2	2
x479	2	2	2
x481	2	2	2
x483	2	2	2
x488	2	2	2
x494	2	2	2
x495	2	2	2
x496	2	2	2
x501	2	2	2
x504	2	2	2
x509	2	2	2
x511	2	2	2
x512	2	2	2
x514	2	2	2
x515	2	2	2
x519	2	2	2
x521	2	2	2
x522	2	2	2
x523	2	2	2
x525	2	2	2
x528	2	2	2
x529	2	2	2
x534	2	2	2
x535	2	2	2
x536	2	2	2
x539	2	2	2
x543	2	2	2
x544	2	2	2
x550	2	2	2
x551	2	2	2
x557	2	2	2
x562	2	2	2
x564	2	2	2
x565	2	2	2
x568	2	2	2
x569	2	2	2
x571	2	2	2
x572	2	2	2
x576	2	2	2
x578	2	2	2
x579	2	2	2
x580	2	2	2
x581	2	2	2
x584	2	2	2
x585	2	2	2
x589	2	2	2
x593	2	2	2
x595	2	2	2
x602	2	2	2
x606	2	2	2
x607	2	2	2
x612	2	2	2
x613	2	2	2
x614	2	2	2
x617	2	2	2
x618	2	2	2
x619	2	2	2
x621	2	2	2
x622	2	2	2
x626	2	2	2
x627	2	2	2
x631	2	2	2
x634	2	2	2
x636	2	2	2
x639	2	2	2
x641	2	2	2
x643	2	2	2
x644	2	2	2
x645	2	2	2
x654	2	2	2
x655	2	2	2
x659	2	2	2
x662	2	2	2
x671	2	2	2
x672	2	2	2
x673	2	2	2
x676	2	2	2
x677	2	2	2
x678	2	2	2
x679	2	2	2
x681	2	2	2
x682	2	2	2
x683	2	2	2
x688	2	2	2
x690	2	2	2
x694	2	2	2
x697	2	2	2
x701	2	2	2
x703	2	2	2
x705	2	2	2
x708	2	2	2
x711	2	2	2
x712	2	2	2
x714	2	2	2
x715	2	2	2
x718	2	2	2
x720	2	2	2
x724	2	2	2
x726	2	2	2
x727	2	2	2
x731	2	2	2
x740	2	2	2
x742	2	2	2
x744	2	2	2
x746	2	2	2
x750	2	2	2
x751	2	2	2
x754	2	2	2
x756	2	2	2
x760	2	2	2
x761	2	2	2
x762	2	2	2
x764	2	2	2
x771	2	2	2
x775	2	2	2
x776	2	2	2
x778	2	2	2
x780	2	2	2
x782	2	2	2
x787	2	2	2
x793	2	2	2
x795	2	2	2
x796	2	2	2
x797	2	2	2
x798	2	2	2
x800	2	2	2
x802	2	2	2
x806	2	2	2
x810	2	2	2
x814	2	2	2
x815	2	2	2
x820	2	2	2
x824	2	2	2
x831	2	2	2
x833	2	2	2
x834	2	2	2
x835	2	2	2
x838	2	2	2
x847	2	2	2
x848	2	2	2
x851	2	2	2
x855	2	2	2
x857	2	2	2
x860	2	2	2
x862	2	2	2
x863	2	2	2
x864	2	2	2
x865	2	2	2
x867	2	2	2
x871	2	2	2
x873	2	2	2
x878	2	2	2
x880	2	2	2
x882	2	2	2
x885	2	2	2
x886	2	2	2
x894	2	2	2
x901	2	2	2
x904	2	2	2
x906	2	2	2
x907	2	2	2
x908	2	2	2
x909	2	2	2
x914	2	2	2
x920	2	2	2
x922	2	2	2
x925	2	2	2
x928	2	2	2
x929	2	2	2
x930	2	2	2
x931	2	2	2
x932	2	2	2
x933	2	2	2
x936	2	2	2
x940	2	2	2
x941	2	2	2
x942	2	2	2
x943	2	2	2
x944	2	2	2
x946	2	2	2
x950	2	2	2
x951	2	2	2
x953	2	2	2
x958	2	2	2
x962	2	2	2
x963	2	2	2
x965	2	2	2
x969	2	2	2
x970	2	2	2
x974	2	2	2
x978	2	2	2
x979	2	2	2
x985	2	2	2
x988	2	2	2
x992	2	2	2
x993	2	2	2
x995	2	2	2
x996	2	2	2
x997	2	2	2
x998	2	2	2

Context: 26
X	y3	y6	y27
x1	2	2	2
x2	2	2	2
x3	2	2	2
x5	2	2	2
x6	2	2	2
x8	2	2	2
x9	2	2	2
x11	2	2	2
x13	2	2	2
x15	2	2	2
x18	2	2	2
x20	2	2	2
x25	2	2	2
x31	2	2	2
x32	2	2	2
x36	2	2	2
x37	2	2	2
x40	2	2	2
x43	2	2	2
x45	2	2	2
x52	2	2	2
x55	2	2	2
x56	2	2	2
x58	2	2	2
x63	2	2	2
x64	2	2	2
x66	2	2	2
x81	2	2	2
x82	2	2	2
x87	2	2	2
x92	2	2	2
x95	2	2	2
x96	2	2	2
x98	2	2	2
x102	2	2	2
x110	2	2	2
x112	2	2	2
x113	2	2	2
x114	2	2	2
x115	2	2	2
x117	2	2	2
x122	2	2	2
x126	2	2	2
x128	2	2	2
x131	2	2	2
x133	2	2	2
x137	2	2	2
x142	2	2	2
x143	2	2	2
x146	2	2	2
x147	2	2	2
x151	2	2	2
x152	2	2	2
x153	2	2	2
x155	2	2	2
x159	2	2	2
x166	2	2	2
x167	2	2	2
x168	2	2	2
x170	2	2	2
x171	2	2	2
x172	2	2	2
x174	2	2	2
x175	2	2	2
x179	2	2	2
x181	2	2	2
x182	2	2	2
x183	2	2	2
x184	2	2	2
x197	2	2	2
x198	2	2	2
x200	2	2	2
x205	2	2	2
x208	2	2	2
x209	2	2	2
x210	2	2	2
x212	2	2	2
x215	2	2	2
x218	2	2	2
x219	2	2	2
x220	2	2	2
x222	2	2	2
x227	2	2	2
x228	2	2	2
x230	2	2	2
x236	2	2	2
x239	2	2	2
x245	2	2	2
x246	2	2	2
x250	2	2	2
x254	2	2	2
x256	2	2	2
x258	2	2	2
x261	2	2	2
x264	2	2	2
x266	2	2	2
x267	2	2	2
x269	2	2	2
x270	2	2	2
x273	2	2	2
x275	2	2	2
x279	2	2	2
x280	2	2	2
x283	2	2	2
x284	2	2	2
x285	2	2	2
x287	2	2	2
x288	2	2	2
x299	2	2	2
x302	2	2	2
x305	2	2	2
x309	2	2	2
x315	2	2	2
x317	2	2	2
x318	2	2	2
x320	2	2	2
x324	2	2	2
x327	2	2	2
x330	2	2	2
x336	2	2	2
x337	2	2	2
x338	2	2	2
x341	2	2	2
x347	2	2	2
x349	2	2	2
x351	2	2	2
x353	2	2	2
x354	2	2	2
x356	2	2	2
x360	2	2	2
x361	2	2	2
x362	2	2	2
x363	2	2	2
x364	2	2	2
x372	2	2	2
x375	2	2	2
x379	2	2	2
x381	2	2	2
x386	2	2	2
x389	2	2	2
x396	2	2	2
x399	2	2	2
x400	2	2	2
x404	2	2	2
x405	2	2	2
x406	2	2	2
x410	2	2	2
x411	2	2	2
x412	2	2	2
x415	2	2	2
x416	2	2	2
x417	2	2	2
x420	2	2	2
x421	2	2	2
x422	2	2	2
x427	2	2	2
x428	2	2	2
x435	2	2	2
x436	2	2	2
x439	2	2	2
x453	2	2	2
x454	2	2	2
x455	2	2	2
x459	2	2	2
x467	2	2	2
x468	2	2	2
x469	2	2	2
x473	2	2	2
x476	2	2	2
x479	2	2	2
x481	2	2	2
x483	2	2	2
x488	2	2	2
x494	2	2	2
x495	2	2	2
x496	2	2	2
x501	2	2	2
x504	2	2	2
x509	2	2	2
x511	2	2	2
x512	2	2	2
x514	2	2	2
x515	2	2	2
x519	2	2	2
x521	2	2	2
x522	2	2	2
x523	2	2	2
x525	2	2	2
x528	2	2	2
x529	2	2	2
x534	2	2	2
x535	2	2	2
x536	2	2	2
x539	2	2	2
x543	2	2	2
x544	2	2	2
x550	2	2	2
x551	2	2	2
x557	2	2	2
x562	2	2	2
x564	2	2	2
x565	2	2	2
x568	2	2	2
x569	2	2	2
x571	2	2	2
x572	2	2	2
x576	2	2	2
x578	2	2	2
x579	2	2	2
x580	2	2	2
x581	2	2	2
x584	2	2	2
x585	2	2	2
x589	2	2	2
x593	2	2	2
x595	2	2	2
x602	2	2	2
x606	2	2	2
x607	2	2	2
x612	2	2	2
x613	2	2	2
x614	2	2	2
x617	2	2	2
x618	2	2	2
x619	2	2	2
x621	2	2	2
x622	2	2	2
x626	2	2	2
x627	2	2	2
x631	2	2	2
x634	2	2	2
x636	2	2	2
x639	2	2	2
x641	2	2	2
x643	2	2	2
x644	2	2	2
x645	2	2	2
x654	2	2	2
x655	2	2	2
x659	2	2	2
x662	2	2	2
x671	2	2	2
x672	2	2	2
x673	2	2	2
x676	2	2	2
x677	2	2	2
x678	2	2	2
x679	2	2	2
x681	2	2	2
x682	2	2	2
x683	2	2	2
x688	2	2	2
x690	2	2	2
x694	2	2	2
x697	2	2	2
x701	2	2	2
x703	2	2	2
x705	2	2	2
x708	2	2	2
x711	2	2	2
x712	2	2	2
x714	2	2	2
x715	2	2	2
x718	2	2	2
x720	2	2	2
x724	2	2	2
x726	2	2	2
x727	2	2	2
x731	2	2	2
x740	2	2	2
x742	2	2	2
x744	2	2	2
x746	2	2	2
x750	2	2	2
x751	2	2	2
x754	2	2	2
x756	2	2	2
x760	2	2	2
x761	2	2	2
x762	2	2	2
x764	2	2	2
x771	2	2	2
x775	2	2	2
x776	2	2	2
x778	2	2	2
x780	2	2	2
x782	2	2	2
x787	2	2	2
x793	2	2	2
x795	2	2	2
x796	2	2	2
x797	2	2	2
x798	2	2	2
x800	2	2	2
x802	2	2	2
x806	2	2	2
x810	2	2	2
x814	2	2	2
x815	2	2	2
x820	2	2	2
x824	2	2	2
x831	2	2	2
x833	2	2	2
x834	2	2	2
x835	2	2	2
x838	2	2	2
x847	2	2	2
x848	2	2	2
x851	2	2	2
x855	2	2	2
x857	2	2	2
x860	2	2	2
x862	2	2	2
x863	2	2	2
x864	2	2	2
x865	2	2	2
x867	2	2	2
x871	2	2	2
x873	2	2	2
x878	2	2	2
x880	2	2	2
x882	2	2	2
x885	2	2	2
x886	2	2	2
x894	2	2	2
x901	2	2	2
x904	2	2	2
x906	2	2	2
x907	2	2	2
x908	2	2	2
x909	2	2	2
x914	2	2	2
x920	2	2	2
x922	2	2	2
x925	2	2	2
x928	2	2	2
x929	2	2	2
x930	2	2	2
x931	2	2	2
x932	2	2	2
x933	2	2	2
x936	2	2	2
x940	2	2	2
x941	2	2	2
x942	2	2	2
x943	2	2	2
x944	2	2	2
x946	2	2	2
x950	2	2	2
x951	2	2	2
x953	2	2	2
x958	2	2	2
x962	2	2	2
x963	2	2	2
x965	2	2	2
x969	2	2	2
x970	2	2	2
x974	2	2	2
x978	2	2	2
x979	2	2	2
x985	2	2	2
x988	2	2	2
x992	2	2	2
x993	2	2	2
x995	2	2	2
x996	2	2	2
x997	2	2	2
x998	2	2	2

Context: 27
X	y3	y6	y27
x1	2	2	2
x2	2	2	2
x3	2	2	2
x5	2	2	2
x6	2	2	2
x8	2	2	2
x9	2	2	2
x11	2	2	2
x13	2	2	2
x15	2	2	2
x18	2	2	2
x20	2	2	2
x25	2	2	2
x31	2	2	2
x32	2	2	2
x36	2	2	2
x37	2	2	2
x40	2	2	2
x43	2	2	2
x45	2	2	2
x52	2	2	2
x55	2	2	2
x56	2	2	2
x58	2	2	2
x63	2	2	2
x64	2	2	2
x66	2	2	2
x81	2	2	2
x82	2	2	2
x87	2	2	2
x92	2	2	2
x95	2	2	2
x96	2	2	2
x98	2	2	2
x102	2	2	2
x110	2	2	2
x112	2	2	2
x113	2	2	2
x114	2	2	2
x115	2	2	2
x117	2	2	2
x122	2	2	2
x126	2	2	2
x128	2	2	2
x131	2	2	2
x133	2	2	2
x137	2	2	2
x142	2	2	2
x143	2	2	2
x146	2	2	2
x147	2	2	2
x151	2	2	2
x152	2	2	2
x153	2	2	2
x155	2	2	2
x159	2	2	2
x166	2	2	2
x167	2	2	2
x168	2	2	2
x170	2	2	2
x171	2	2	2
x172	2	2	2
x174	2	2	2
x175	2	2	2
x179	2	2	2
x181	2	2	2
x182	2	2	2
x183	2	2	2
x184	2	2	2
x197	2	2	2
x198	2	2	2
x200	2	2	2
x205	2	2	2
x208	2	2	2
x209	2	2	2
x210	2	2	2
x212	2	2	2
x215	2	2	2
x218	2	2	2
x219	2	2	2
x220	2	2	2
x222	2	2	2
x227	2	2	2
x228	2	2	2
x230	2	2	2
x236	2	2	2
x239	2	2	2
x245	2	2	2
x246	2	2	2
x250	2	2	2
x254	2	2	2
x256	2	2	2
x258	2	2	2
x261	2	2	2
x264	2	2	2
x266	2	2	2
x267	2	2	2
x269	2	2	2
x270	2	2	2
x273	2	2	2
x275	2	2	2
x279	2	2	2
x280	2	2	2
x283	2	2	2
x284	2	2	2
x285	2	2	2
x287	2	2	2
x288	2	2	2
x299	2	2	2
x302	2	2	2
x305	2	2	2
x309	2	2	2
x315	2	2	2
x317	2	2	2
x318	2	2	2
x320	2	2	2
x324	2	2	2
x327	2	2	2
x330	2	2	2
x336	2	2	2
x337	2	2	2
x338	2	2	2
x341	2	2	2
x347	2	2	2
x349	2	2	2
x351	2	2	2
x353	2	2	2
x354	2	2	2
x356	2	2	2
x360	2	2	2
x361	2	2	2
x362	2	2	2
x363	2	2	2
x364	2	2	2
x372	2	2	2
x375	2	2	2
x379	2	2	2
x381	2	2	2
x386	2	2	2
x389	2	2	2
x396	2	2	2
x399	2	2	2
x400	2	2	2
x404	2	2	2
x405	2	2	2
x406	2	2	2
x410	2	2	2
x411	2	2	2
x412	2	2	2
x415	2	2	2
x416	2	2	2
x417	2	2	2
x420	2	2	2
x421	2	2	2
x422	2	2	2
x427	2	2	2
x428	2	2	2
x435	2	2	2
x436	2	2	2
x439	2	2	2
x453	2	2	2
x454	2	2	2
x455	2	2	2
x459	2	2	2
x467	2	2	2
x468	2	2	2
x469	2	2	2
x473	2	2	2
x476	2	2	2
x479	2	2	2
x481	2	2	2
x483	2	2	2
x488	2	2	2
x494	2	2	2
x495	2	2	2
x496	2	2	2
x501	2	2	2
x504	2	2	2
x509	2	2	2
x511	2	2	2
x512	2	2	2
x514	2	2	2
x515	2	2	2
x519	2	2	2
x521	2	2	2
x522	2	2	2
x523	2	2	2
x525	2	2	2
x528	2	2	2
x529	2	2	2
x534	2	2	2
x535	2	2	2
x536	2	2	2
x539	2	2	2
x543	2	2	2
x544	2	2	2
x550	2	2	2
x551	2	2	2
x557	2	2	2
x562	2	2	2
x564	2	2	2
x565	2	2	2
x568	2	2	2
x569	2	2	2
x571	2	2	2
x572	2	2	2
x576	2	2	2
x578	2	2	2
x579	2	2	2
x580	2	2	2
x581	2	2	2
x584	2	2	2
x585	2	2	2
x589	2	2	2
x593	2	2	2
x595	2	2	2
x602	2	2	2
x606	2	2	2
x607	2	2	2
x612	2	2	2
x613	2	2	2
x614	2	2	2
x617	2	2	2
x618	2	2	2
x619	2	2	2
x621	2	2	2
x622	2	2	2
x626	2	2	2
x627	2	2	2
x631	2	2	2
x634	2	2	2
x636	2	2	2
x639	2	2	2
x641	2	2	2
x643	2	2	2
x644	2	2	2
x645	2	2	2
x654	2	2	2
x655	2	2	2
x659	2	2	2
x662	2	2	2
x671	2	2	2
x672	2	2	2
x673	2	2	2
x676	2	2	2
x677	2	2	2
x678	2	2	2
x679	2	2	2
x681	2	2	2
x682	2	2	2
x683	2	2	2
x688	2	2	2
x690	2	2	2
x694	2	2	2
x697	2	2	2
x701	2	2	2
x703	2	2	2
x705	2	2	2
x708	2	2	2
x711	2	2	2
x712	2	2	2
x714	2	2	2
x715	2	2	2
x718	2	2	2
x720	2	2	2
x724	2	2	2
x726	2	2	2
x727	2	2	2
x731	2	2	2
x740	2	2	2
x742	2	2	2
x744	2	2	2
x746	2	2	2
x750	2	2	2
x751	2	2	2
x754	2	2	2
x756	2	2	2
x760	2	2	2
x761	2	2	2
x762	2	2	2
x764	2	2	2
x771	2	2	2
x775	2	2	2
x776	2	2	2
x778	2	2	2
x780	2	2	2
x782	2	2	2
x787	2	2	2
x793	2	2	2
x795	2	2	2
x796	2	2	2
x797	2	2	2
x798	2	2	2
x800	2	2	2
x802	2	2	2
x806	2	2	2
x810	2	2	2
x814	2	2	2
x815	2	2	2
x820	2	2	2
x824	2	2	2
x831	2	2	2
x833	2	2	2
x834	2	2	2
x835	2	2	2
x838	2	2	2
x847	2	2	2
x848	2	2	2
x851	2	2	2
x855	2	2	2
x857	2	2	2
x860	2	2	2
x862	2	2	2
x863	2	2	2
x864	2	2	2
x865	2	2	2
x867	2	2	2
x871	2	2	2
x873	2	2	2
x878	2	2	2
x880	2	2	2
x882	2	2	2
x885	2	2	2
x886	2	2	2
x894	2	2	2
x901	2	2	2
x904	2	2	2
x906	2	2	2
x907	2	2	2
x908	2	2	2
x909	2	2	2
x914	2	2	2
x920	2	2	2
x922	2	2	2
x925	2	2	2
x928	2	2	2
x929	2	2	2
x930	2	2	2
x931	2	2	2
x932	2	2	2
x933	2	2	2
x936	2	2	2
x940	2	2	2
x941	2	2	2
x942	2	2	2
x943	2	2	2
x944	2	2	2
x946	2	2	2
x950	2	2	2
x951	2	2	2
x953	2	2	2
x958	2	2	2
x962	2	2	2
x963	2	2	2
x965	2	2	2
x969	2	2	2
x970	2	2	2
x974	2	2	2
x978	2	2	2
x979	2	2	2
x985	2	2	2
x988	2	2	2
x992	2	2	2
x993	2	2	2
x995	2	2	2
x996	2	2	2
x997	2	2	2
x998	2	2	2

(498, 2, 3), X=[1,3,4,7,8,10,11,15,16,17,22,23,24,25,26,29,31,35,36,38,41,42,43,48,49,51,52,55,57,59,60,61,65,66,67,68,69,72,73,74,76,77,78,81,83,85,86,90,93,95,97,100,103,105,107,109,111,112,114,115,116,120,122,123,125,127,128,130,131,134,135,136,137,140,141,145,146,147,148,149,150,151,153,156,157,160,161,165,166,168,169,172,173,176,179,185,188,189,190,191,192,193,195,196,197,200,202,203,205,206,208,211,220,221,223,225,232,234,235,236,238,240,243,245,246,247,248,257,258,260,263,264,266,271,272,274,276,277,280,281,282,283,286,290,291,292,296,297,300,301,303,304,306,310,311,312,314,315,316,317,318,319,320,321,322,323,324,326,329,330,333,335,338,339,342,343,344,347,350,352,353,355,356,357,359,360,363,364,368,369,370,371,373,374,375,377,378,379,380,382,384,385,387,390,391,393,394,396,398,399,400,403,404,407,409,411,413,415,416,420,422,424,425,426,427,429,430,432,433,434,435,437,438,439,442,443,444,446,447,448,450,451,454,455,456,457,458,459,460,462,469,474,475,476,481,484,487,489,490,493,494,497,499,500,501,502,503,505,506,508,509,510,511,516,518,519,528,529,532,533,535,536,537,538,540,541,542,544,546,547,553,555,556,559,561,562,563,564,566,567,577,578,579,581,584,585,588,589,590,591,595,598,599,602,603,606,607,608,613,614,617,620,621,624,625,627,629,630,632,635,640,642,643,644,645,650,651,652,653,655,657,660,661,662,663,664,667,668,671,674,679,682,683,686,687,689,690,691,695,699,700,703,705,710,711,712,714,718,720,721,722,724,725,726,729,730,731,732,737,738,739,740,743,744,746,747,752,753,754,756,761,762,763,766,769,772,774,776,778,781,785,789,790,792,794,796,800,802,805,806,807,810,812,814,815,818,819,820,823,827,829,830,834,838,839,841,843,846,847,848,850,852,858,859,865,869,870,872,873,874,876,878,883,884,890,891,897,901,904,905,906,910,911,912,915,922,924,926,927,929,930,931,933,934,935,938,939,941,942,945,946,947,948,950,952,954,956,957,959,960,961,963,965,970,971,975,978,980,982,984,987,989,991,992,995,996,997,998], Y=[0,7], Z=[39,40,41], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 39
X	y0	y7
x1	2	2
x3	2	2
x4	2	2
x7	2	2
x8	2	2
x10	2	2
x11	2	2
x15	2	2
x16	2	2
x17	2	2
x22	2	2
x23	2	2
x24	2	2
x25	2	2
x26	2	2
x29	2	2
x31	2	2
x35	2	2
x36	2	2
x38	2	2
x41	2	2
x42	2	2
x43	2	2
x48	2	2
x49	2	2
x51	2	2
x52	2	2
x55	2	2
x57	2	2
x59	2	2
x60	2	2
x61	2	2
x65	2	2
x66	2	2
x67	2	2
x68	2	2
x69	2	2
x72	2	2
x73	2	2
x74	2	2
x76	2	2
x77	2	2
x78	2	2
x81	2	2
x83	2	2
x85	2	2
x86	2	2
x90	2	2
x93	2	2
x95	2	2
x97	2	2
x100	2	2
x103	2	2
x105	2	2
x107	2	2
x109	2	2
x111	2	2
x112	2	2
x114	2	2
x115	2	2
x116	2	2
x120	2	2
x122	2	2
x123	2	2
x125	2	2
x127	2	2
x128	2	2
x130	2	2
x131	2	2
x134	2	2
x135	2	2
x136	2	2
x137	2	2
x140	2	2
x141	2	2
x145	2	2
x146	2	2
x147	2	2
x148	2	2
x149	2	2
x150	2	2
x151	2	2
x153	2	2
x156	2	2
x157	2	2
x160	2	2
x161	2	2
x165	2	2
x166	2	2
x168	2	2
x169	2	2
x172	2	2
x173	2	2
x176	2	2
x179	2	2
x185	2	2
x188	2	2
x189	2	2
x190	2	2
x191	2	2
x192	2	2
x193	2	2
x195	2	2
x196	2	2
x197	2	2
x200	2	2
x202	2	2
x203	2	2
x205	2	2
x206	2	2
x208	2	2
x211	2	2
x220	2	2
x221	2	2
x223	2	2
x225	2	2
x232	2	2
x234	2	2
x235	2	2
x236	2	2
x238	2	2
x240	2	2
x243	2	2
x245	2	2
x246	2	2
x247	2	2
x248	2	2
x257	2	2
x258	2	2
x260	2	2
x263	2	2
x264	2	2
x266	2	2
x271	2	2
x272	2	2
x274	2	2
x276	2	2
x277	2	2
x280	2	2
x281	2	2
x282	2	2
x283	2	2
x286	2	2
x290	2	2
x291	2	2
x292	2	2
x296	2	2
x297	2	2
x300	2	2
x301	2	2
x303	2	2
x304	2	2
x306	2	2
