Number of planted triclusters: 5
Tricluster coverage: 0.30144%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(269, 2, 3), X=[1,3,17,20,24,30,31,33,36,37,38,41,47,50,51,61,62,66,68,72,80,81,83,86,88,89,90,92,93,97,100,104,110,121,124,131,134,135,139,143,145,149,153,155,159,164,170,171,172,173,174,180,183,189,193,195,197,201,204,207,211,215,216,219,222,225,226,227,229,231,232,241,248,249,253,260,263,268,269,272,274,280,282,283,286,288,293,295,298,307,308,311,313,320,322,326,327,328,331,332,338,340,342,345,349,352,354,360,364,365,366,367,369,372,376,378,380,381,389,392,400,401,402,406,409,412,413,418,421,425,427,430,431,434,439,446,448,456,465,474,480,485,487,496,500,509,511,513,518,521,528,532,535,539,542,543,555,577,583,587,603,609,617,623,625,626,642,646,648,650,653,655,656,660,663,669,672,677,678,681,684,690,696,699,702,706,712,713,714,715,716,722,730,732,733,735,737,738,742,746,750,754,755,760,763,766,770,773,779,796,800,802,803,804,805,807,808,809,810,813,824,825,831,832,833,840,843,844,845,847,851,853,854,858,859,868,872,873,895,896,900,904,907,908,913,915,923,928,930,934,935,943,951,957,960,962,964,965,967,974,975,977,980,983,986,988,989,990,997], Y=[4,15], Z=[9,24,48], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 9
X	y4	y15
x439	0	0
x446	0	0
x448	0	0
x456	0	0
x465	0	0
x474	0	0
x480	0	0
x485	0	0
x487	0	0
x496	0	0
x500	0	0
x509	0	0
x511	0	0
x513	0	0
x518	0	0
x521	0	0
x528	0	0
x532	0	0
x535	0	0
x539	0	0
x542	0	0
x543	0	0
x555	0	0
x577	0	0
x583	0	0
x587	0	0
x603	0	0
x609	0	0
x617	0	0
x623	0	0
x625	0	0
x626	0	0
x642	0	0
x646	0	0
x648	0	0
x650	0	0
x653	0	0
x655	0	0
x656	0	0
x660	0	0
x663	0	0
x669	0	0
x672	0	0
x677	0	0
x678	0	0
x681	0	0
x684	0	0
x690	0	0
x696	0	0
x699	0	0
x702	0	0
x706	0	0
x712	0	0
x713	0	0
x714	0	0
x715	0	0
x716	0	0
x722	0	0
x730	0	0
x732	0	0
x733	0	0
x735	0	0
x737	0	0
x738	0	0
x742	0	0
x746	0	0
x750	0	0
x754	0	0
x755	0	0
x760	0	0
x763	0	0
x766	0	0
x770	0	0
x773	0	0
x779	0	0
x796	0	0
x800	0	0
x802	0	0
x803	0	0
x804	0	0
x805	0	0
x807	0	0
x808	0	0
x809	0	0
x810	0	0
x813	0	0
x824	0	0
x825	0	0
x831	0	0
x832	0	0
x833	0	0
x840	0	0
x843	0	0
x844	0	0
x845	0	0
x847	0	0
x851	0	0
x853	0	0
x854	0	0
x858	0	0
x859	0	0
x868	0	0
x872	0	0
x873	0	0
x895	0	0
x896	0	0
x900	0	0
x904	0	0
x907	0	0
x908	0	0
x913	0	0
x915	0	0
x923	0	0
x928	0	0
x930	0	0
x934	0	0
x935	0	0
x943	0	0
x951	0	0
x957	0	0
x960	0	0
x962	0	0
x964	0	0
x965	0	0
x967	0	0
x974	0	0
x975	0	0
x977	0	0
x980	0	0
x983	0	0
x986	0	0
x988	0	0
x989	0	0
x990	0	0
x997	0	0

Context: 24
X	y4	y15
x1	0	0
x3	0	0
x17	0	0
x20	0	0
x24	0	0
x30	0	0
x31	0	0
x33	0	0
x36	0	0
x37	0	0
x38	0	0
x41	0	0
x47	0	0
x50	0	0
x51	0	0
x61	0	0
x62	0	0
x66	0	0
x68	0	0
x72	0	0
x80	0	0
x81	0	0
x83	0	0
x86	0	0
x88	0	0
x89	0	0
x90	0	0
x92	0	0
x93	0	0
x97	0	0
x100	0	0
x104	0	0
x110	0	0
x121	0	0
x124	0	0
x131	0	0
x134	0	0
x135	0	0
x139	0	0
x143	0	0
x145	0	0
x149	0	0
x153	0	0
x155	0	0
x159	0	0
x164	0	0
x170	0	0
x171	0	0
x172	0	0
x173	0	0
x174	0	0
x180	0	0
x183	0	0
x189	0	0
x193	0	0
x195	0	0
x197	0	0
x201	0	0
x204	0	0
x207	0	0
x211	0	0
x215	0	0
x216	0	0
x219	0	0
x222	0	0
x225	0	0
x226	0	0
x227	0	0
x229	0	0
x231	0	0
x232	0	0
x241	0	0
x248	0	0
x249	0	0
x253	0	0
x260	0	0
x263	0	0
x268	0	0
x269	0	0
x272	0	0
x274	0	0
x280	0	0
x282	0	0
x283	0	0
x286	0	0
x288	0	0
x293	0	0
x295	0	0
x298	0	0
x307	0	0
x308	0	0
x311	0	0
x313	0	0
x320	0	0
x322	0	0
x326	0	0
x327	0	0
x328	0	0
x331	0	0
x332	0	0
x338	0	0
x340	0	0
x342	0	0
x345	0	0
x349	0	0
x352	0	0
x354	0	0
x360	0	0
x364	0	0
x365	0	0
x366	0	0
x367	0	0
x369	0	0
x372	0	0
x376	0	0
x378	0	0
x380	0	0
x381	0	0
x389	0	0
x392	0	0
x400	0	0
x401	0	0
x402	0	0
x406	0	0
x409	0	0
x412	0	0
x413	0	0
x418	0	0
x421	0	0
x425	0	0
x427	0	0
x430	0	0
x431	0	0
x434	0	0
x439	0	0
x446	0	0
x448	0	0
x456	0	0
x465	0	0
x474	0	0
x480	0	0
x485	0	0
x487	0	0
x496	0	0
x500	0	0
x509	0	0
x511	0	0
x513	0	0
x518	0	0
x521	0	0
x528	0	0
x532	0	0
x535	0	0
x539	0	0
x542	0	0
x543	0	0
x555	0	0
x577	0	0
x583	0	0
x587	0	0
x603	0	0
x609	0	0
x617	0	0
x623	0	0
x625	0	0
x626	0	0
x642	0	0
x646	0	0
x648	0	0
x650	0	0
x653	0	0
x655	0	0
x656	0	0
x660	0	0
x663	0	0
x669	0	0
x672	0	0
x677	0	0
x678	0	0
x681	0	0
x684	0	0
x690	0	0
x696	0	0
x699	0	0
x702	0	0
x706	0	0
x712	0	0
x713	0	0
x714	0	0
x715	0	0
x716	0	0
x722	0	0
x730	0	0
x732	0	0
x733	0	0
x735	0	0
x737	0	0
x738	0	0
x742	0	0
x746	0	0
x750	0	0
x754	0	0
x755	0	0
x760	0	0
x763	0	0
x766	0	0
x770	0	0
x773	0	0
x779	0	0
x796	0	0
x800	0	0
x802	0	0
x803	0	0
x804	0	0
x805	0	0
x807	0	0
x808	0	0
x809	0	0
x810	0	0
x813	0	0
x824	0	0
x825	0	0
x831	0	0
x832	0	0
x833	0	0
x840	0	0
x843	0	0
x844	0	0
x845	0	0
x847	0	0
x851	0	0
x853	0	0
x854	0	0
x858	0	0
x859	0	0
x868	0	0
x872	0	0
x873	0	0
x895	0	0
x896	0	0
x900	0	0
x904	0	0
x907	0	0
x908	0	0
x913	0	0
x915	0	0
x923	0	0
x928	0	0
x930	0	0
x934	0	0
x935	0	0
x943	0	0
x951	0	0
x957	0	0
x960	0	0
x962	0	0
x964	0	0
x965	0	0
x967	0	0
x974	0	0
x975	0	0
x977	0	0
x980	0	0
x983	0	0
x986	0	0
x988	0	0
x989	0	0
x990	0	0
x997	0	0

Context: 48
X	y4	y15
x1	0	0
x3	0	0
x17	0	0
x20	0	0
x24	0	0
x30	0	0
x31	0	0
x33	0	0
x36	0	0
x37	0	0
x38	0	0
x41	0	0
x47	0	0
x50	0	0
x51	0	0
x61	0	0
x62	0	0
x66	0	0
x68	0	0
x72	0	0
x80	0	0
x81	0	0
x83	0	0
x86	0	0
x88	0	0
x89	0	0
x90	0	0
x92	0	0
x93	0	0
x97	0	0
x100	0	0
x104	0	0
x110	0	0
x121	0	0
x124	0	0
x131	0	0
x134	0	0
x135	0	0
x139	0	0
x143	0	0
x145	0	0
x149	0	0
x153	0	0
x155	0	0
x159	0	0
x164	0	0
x170	0	0
x171	0	0
x172	0	0
x173	0	0
x174	0	0
x180	0	0
x183	0	0
x189	0	0
x193	0	0
x195	0	0
x197	0	0
x201	0	0
x204	0	0
x207	0	0
x211	0	0
x215	0	0
x216	0	0
x219	0	0
x222	0	0
x225	0	0
x226	0	0
x227	0	0
x229	0	0
x231	0	0
x232	0	0
x241	0	0
x248	0	0
x249	0	0
x253	0	0
x260	0	0
x263	0	0
x268	0	0
x269	0	0
x272	0	0
x274	0	0
x280	0	0
x282	0	0
x283	0	0
x286	0	0
x288	0	0
x293	0	0
x295	0	0
x298	0	0
x307	0	0
x308	0	0
x311	0	0
x313	0	0
x320	0	0
x322	0	0
x326	0	0
x327	0	0
x328	0	0
x331	0	0
x332	0	0
x338	0	0
x340	0	0
x342	0	0
x345	0	0
x349	0	0
x352	0	0
x354	0	0
x360	0	0
x364	0	0
x365	0	0
x366	0	0
x367	0	0
x369	0	0
x372	0	0
x376	0	0
x378	0	0
x380	0	0
x381	0	0
x389	0	0
x392	0	0
x400	0	0
x401	0	0
x402	0	0
x406	0	0
x409	0	0
x412	0	0
x413	0	0
x418	0	0
x421	0	0
x425	0	0
x427	0	0
x430	0	0
x431	0	0
x434	0	0
x439	0	0
x446	0	0
x448	0	0
x456	0	0
x465	0	0
x474	0	0
x480	0	0
x485	0	0
x487	0	0
x496	0	0
x500	0	0
x509	0	0
x511	0	0
x513	0	0
x518	0	0
x521	0	0
x528	0	0
x532	0	0
x535	0	0
x539	0	0
x542	0	0
x543	0	0
x555	0	0
x577	0	0
x583	0	0
x587	0	0
x603	0	0
x609	0	0
x617	0	0
x623	0	0
x625	0	0
x626	0	0
x642	0	0
x646	0	0
x648	0	0
x650	0	0
x653	0	0
x655	0	0
x656	0	0
x660	0	0
x663	0	0
x669	0	0
x672	0	0
x677	0	0
x678	0	0
x681	0	0
x684	0	0
x690	0	0
x696	0	0
x699	0	0
x702	0	0
x706	0	0
x712	0	0
x713	0	0
x714	0	0
x715	0	0
x716	0	0
x722	0	0
x730	0	0
x732	0	0
x733	0	0
x735	0	0
x737	0	0
x738	0	0
x742	0	0
x746	0	0
x750	0	0
x754	0	0
x755	0	0
x760	0	0
x763	0	0
x766	0	0
x770	0	0
x773	0	0
x779	0	0
x796	0	0
x800	0	0
x802	0	0
x803	0	0
x804	0	0
x805	0	0
x807	0	0
x808	0	0
x809	0	0
x810	0	0
x813	0	0
x824	0	0
x825	0	0
x831	0	0
x832	0	0
x833	0	0
x840	0	0
x843	0	0
x844	0	0
x845	0	0
x847	0	0
x851	0	0
x853	0	0
x854	0	0
x858	0	0
x859	0	0
x868	0	0
x872	0	0
x873	0	0
x895	0	0
x896	0	0
x900	0	0
x904	0	0
x907	0	0
x908	0	0
x913	0	0
x915	0	0
x923	0	0
x928	0	0
x930	0	0
x934	0	0
x935	0	0
x943	0	0
x951	0	0
x957	0	0
x960	0	0
x962	0	0
x964	0	0
x965	0	0
x967	0	0
x974	0	0
x975	0	0
x977	0	0
x980	0	0
x983	0	0
x986	0	0
x988	0	0
x989	0	0
x990	0	0
x997	0	0

(291, 3, 2), X=[5,7,12,19,20,22,26,27,28,30,32,37,38,41,44,50,58,60,62,63,66,72,77,79,82,85,86,87,90,95,98,99,100,102,104,105,106,110,111,113,117,119,120,124,128,135,136,137,140,145,147,150,152,155,157,160,162,164,165,166,172,174,178,179,183,186,187,192,196,199,210,215,217,220,227,229,233,234,240,243,244,247,248,252,254,255,259,263,264,265,268,272,273,274,275,278,279,280,281,284,288,289,292,294,301,306,307,309,310,313,314,318,320,322,323,326,328,334,345,351,364,367,379,380,386,394,396,397,399,402,405,412,415,420,423,424,428,430,432,433,437,438,439,441,453,456,457,458,461,464,466,467,468,473,474,475,476,482,487,494,500,502,503,506,507,510,512,523,526,527,528,529,531,536,538,545,549,552,553,567,571,575,584,589,592,594,595,603,608,611,613,614,615,618,623,628,634,635,642,643,649,651,654,663,665,666,670,671,675,682,684,687,688,689,695,697,699,703,707,709,716,719,731,733,734,737,741,747,749,750,751,753,755,760,762,764,765,782,783,784,789,797,798,804,807,809,814,815,817,831,834,836,842,844,848,854,856,857,858,866,870,873,875,882,884,889,899,907,912,913,914,915,918,929,930,942,944,946,955,956,958,960,961,970,975,978,980,984,986,988,993], Y=[11,26,47], Z=[8,40], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 8
X	y11	y26	y47
x5	3	3	3
x7	3	3	3
x12	3	3	3
x19	3	3	3
x20	3	3	3
x22	3	3	3
x26	3	3	3
x27	3	3	3
x28	3	3	3
x30	3	3	3
x32	3	3	3
x37	3	3	3
x38	3	3	3
x41	3	3	3
x44	3	3	3
x50	3	3	3
x58	3	3	3
x60	3	3	3
x62	3	3	3
x63	3	3	3
x66	3	3	3
x72	3	3	3
x77	3	3	3
x79	3	3	3
x82	3	3	3
x85	3	3	3
x86	3	3	3
x87	3	3	3
x90	3	3	3
x95	3	3	3
x98	3	3	3
x99	3	3	3
x100	3	3	3
x102	3	3	3
x104	3	3	3
x105	3	3	3
x106	3	3	3
x110	3	3	3
x111	3	3	3
x113	3	3	3
x117	3	3	3
x119	3	3	3
x120	3	3	3
x124	3	3	3
x128	3	3	3
x135	3	3	3
x136	3	3	3
x137	3	3	3
x140	3	3	3
x145	3	3	3
x147	3	3	3
x150	3	3	3
x152	3	3	3
x155	3	3	3
x157	3	3	3
x160	3	3	3
x162	3	3	3
x164	3	3	3
x165	3	3	3
x166	3	3	3
x172	3	3	3
x174	3	3	3
x178	3	3	3
x179	3	3	3
x183	3	3	3
x186	3	3	3
x187	3	3	3
x192	3	3	3
x196	3	3	3
x199	3	3	3
x210	3	3	3
x215	3	3	3
x217	3	3	3
x220	3	3	3
x227	3	3	3
x229	3	3	3
x233	3	3	3
x234	3	3	3
x240	3	3	3
x243	3	3	3
x244	3	3	3
x247	3	3	3
x248	3	3	3
x252	3	3	3
x254	3	3	3
x255	3	3	3
x259	3	3	3
x263	3	3	3
x264	3	3	3
x265	3	3	3
x268	3	3	3
x272	3	3	3
x273	3	3	3
x274	3	3	3
x275	3	3	3
x278	3	3	3
x279	3	3	3
x280	3	3	3
x281	3	3	3
x284	3	3	3
x288	3	3	3
x289	3	3	3
x292	3	3	3
x294	3	3	3
x301	3	3	3
x306	3	3	3
x307	3	3	3
x309	3	3	3
x310	3	3	3
x313	3	3	3
x314	3	3	3
x318	3	3	3
x320	3	3	3
x322	3	3	3
x323	3	3	3
x326	3	3	3
x328	3	3	3
x334	3	3	3
x345	3	3	3
x351	3	3	3
x364	3	3	3
x367	3	3	3
x379	3	3	3
x380	3	3	3
x386	3	3	3
x394	3	3	3
x396	3	3	3
x397	3	3	3
x399	3	3	3
x402	3	3	3
x405	3	3	3
x412	3	3	3
x415	3	3	3
x420	3	3	3
x423	3	3	3
x424	3	3	3
x428	3	3	3
x430	3	3	3
x432	3	3	3
x433	3	3	3
x437	3	3	3
x438	3	3	3
x439	3	3	3
x441	3	3	3
x453	3	3	3
x456	3	3	3
x457	3	3	3
x458	3	3	3
x461	3	3	3
x464	3	3	3
x466	3	3	3
x467	3	3	3
x468	3	3	3
x473	3	3	3
x474	3	3	3
x475	3	3	3
x476	3	3	3
x482	3	3	3
x487	3	3	3
x494	3	3	3
x500	3	3	3
x502	3	3	3
x503	3	3	3
x506	3	3	3
x507	3	3	3
x510	3	3	3
x512	3	3	3
x523	3	3	3
x526	3	3	3
x527	3	3	3
x528	3	3	3
x529	3	3	3
x531	3	3	3
x536	3	3	3
x538	3	3	3
x545	3	3	3
x549	3	3	3
x552	3	3	3
x553	3	3	3
x567	3	3	3
x571	3	3	3
x575	3	3	3
x584	3	3	3
x589	3	3	3
x592	3	3	3
x594	3	3	3
x595	3	3	3
x603	3	3	3
x608	3	3	3
x611	3	3	3
x613	3	3	3
x614	3	3	3
x615	3	3	3
x618	3	3	3
x623	3	3	3
x628	3	3	3
x634	3	3	3
x635	3	3	3
x642	3	3	3
x643	3	3	3
x649	3	3	3
x651	3	3	3
x654	3	3	3
x663	3	3	3
x665	3	3	3
x666	3	3	3
x670	3	3	3
x671	3	3	3
x675	3	3	3
x682	3	3	3
x684	3	3	3
x687	3	3	3
x688	3	3	3
x689	3	3	3
x695	3	3	3
x697	3	3	3
x699	3	3	3
x703	3	3	3
x707	3	3	3
x709	3	3	3
x716	3	3	3
x719	3	3	3
x731	3	3	3
x733	3	3	3
x734	3	3	3
x737	3	3	3
x741	3	3	3
x747	3	3	3
x749	3	3	3
x750	3	3	3
x751	3	3	3
x753	3	3	3
x755	3	3	3
x760	3	3	3
x762	3	3	3
x764	3	3	3
x765	3	3	3
x782	3	3	3
x783	3	3	3
x784	3	3	3
x789	3	3	3
x797	3	3	3
x798	3	3	3
x804	3	3	3
x807	3	3	3
x809	3	3	3
x814	3	3	3
x815	3	3	3
x817	3	3	3
x831	3	3	3
x834	3	3	3
x836	3	3	3
x842	3	3	3
x844	3	3	3
x848	3	3	3
x854	3	3	3
x856	3	3	3
x857	3	3	3
x858	3	3	3
x866	3	3	3
x870	3	3	3
x873	3	3	3
x875	3	3	3
x882	3	3	3
x884	3	3	3
x889	3	3	3
x899	3	3	3
x907	3	3	3
x912	3	3	3
x913	3	3	3
x914	3	3	3
x915	3	3	3
x918	3	3	3
x929	3	3	3
x930	3	3	3
x942	3	3	3
x944	3	3	3
x946	3	3	3
x955	3	3	3
x956	3	3	3
x958	3	3	3
x960	3	3	3
x961	3	3	3
x970	3	3	3
x975	3	3	3
x978	3	3	3
x980	3	3	3
x984	3	3	3
x986	3	3	3
x988	3	3	3
x993	3	3	3

Context: 40
X	y11	y26	y47
x5	3	3	3
x7	3	3	3
x12	3	3	3
x19	3	3	3
x20	3	3	3
x22	3	3	3
x26	3	3	3
x27	3	3	3
x28	3	3	3
x30	3	3	3
x32	3	3	3
x37	3	3	3
x38	3	3	3
x41	3	3	3
x44	3	3	3
x50	3	3	3
x58	3	3	3
x60	3	3	3
x62	3	3	3
x63	3	3	3
x66	3	3	3
x72	3	3	3
x77	3	3	3
x79	3	3	3
x82	3	3	3
x85	3	3	3
x86	3	3	3
x87	3	3	3
x90	3	3	3
x95	3	3	3
x98	3	3	3
x99	3	3	3
x100	3	3	3
x102	3	3	3
x104	3	3	3
x105	3	3	3
x106	3	3	3
x110	3	3	3
x111	3	3	3
x113	3	3	3
x117	3	3	3
x119	3	3	3
x120	3	3	3
x124	3	3	3
x128	3	3	3
x135	3	3	3
x136	3	3	3
x137	3	3	3
x140	3	3	3
x145	3	3	3
x147	3	3	3
x150	3	3	3
x152	3	3	3
x155	3	3	3
x157	3	3	3
x160	3	3	3
x162	3	3	3
x164	3	3	3
x165	3	3	3
x166	3	3	3
x172	3	3	3
x174	3	3	3
x178	3	3	3
x179	3	3	3
x183	3	3	3
x186	3	3	3
x187	3	3	3
x192	3	3	3
x196	3	3	3
x199	3	3	3
x210	3	3	3
x215	3	3	3
x217	3	3	3
x220	3	3	3
x227	3	3	3
x229	3	3	3
x233	3	3	3
x234	3	3	3
x240	3	3	3
x243	3	3	3
x244	3	3	3
x247	3	3	3
x248	3	3	3
x252	3	3	3
x254	3	3	3
x255	3	3	3
x259	3	3	3
x263	3	3	3
x264	3	3	3
x265	3	3	3
x268	3	3	3
x272	3	3	3
x273	3	3	3
x274	3	3	3
x275	3	3	3
x278	3	3	3
x279	3	3	3
x280	3	3	3
x281	3	3	3
x284	3	3	3
x288	3	3	3
x289	3	3	3
x292	3	3	3
x294	3	3	3
x301	3	3	3
x306	3	3	3
x307	3	3	3
x309	3	3	3
x310	3	3	3
x313	3	3	3
x314	3	3	3
x318	3	3	3
x320	3	3	3
x322	3	3	3
x323	3	3	3
x326	3	3	3
x328	3	3	3
x334	3	3	3
x345	3	3	3
x351	3	3	3
x364	3	3	3
x367	3	3	3
x379	3	3	3
x380	3	3	3
x386	3	3	3
x394	3	3	3
x396	3	3	3
x397	3	3	3
x399	3	3	3
x402	3	3	3
x405	3	3	3
x412	3	3	3
x415	3	3	3
x420	3	3	3
x423	3	3	3
x424	3	3	3
x428	3	3	3
x430	3	3	3
x432	3	3	3
x433	3	3	3
x437	3	3	3
x438	3	3	3
x439	3	3	3
x441	3	3	3
x453	3	3	3
x456	3	3	3
x457	3	3	3
x458	3	3	3
x461	3	3	3
x464	3	3	3
x466	3	3	3
x467	3	3	3
x468	3	3	3
x473	3	3	3
x474	3	3	3
x475	3	3	3
x476	3	3	3
x482	3	3	3
x487	3	3	3
x494	3	3	3
x500	3	3	3
x502	3	3	3
x503	3	3	3
x506	3	3	3
x507	3	3	3
x510	3	3	3
x512	3	3	3
x523	3	3	3
x526	3	3	3
x527	3	3	3
x528	3	3	3
x529	3	3	3
x531	3	3	3
x536	3	3	3
x538	3	3	3
x545	3	3	3
x549	3	3	3
x552	3	3	3
x553	3	3	3
x567	3	3	3
x571	3	3	3
x575	3	3	3
x584	3	3	3
x589	3	3	3
x592	3	3	3
x594	3	3	3
x595	3	3	3
x603	3	3	3
x608	3	3	3
x611	3	3	3
x613	3	3	3
x614	3	3	3
x615	3	3	3
x618	3	3	3
x623	3	3	3
x628	3	3	3
x634	3	3	3
x635	3	3	3
x642	3	3	3
x643	3	3	3
x649	3	3	3
x651	3	3	3
x654	3	3	3
x663	3	3	3
x665	3	3	3
x666	3	3	3
x670	3	3	3
x671	3	3	3
x675	3	3	3
x682	3	3	3
x684	3	3	3
x687	3	3	3
x688	3	3	3
x689	3	3	3
x695	3	3	3
x697	3	3	3
x699	3	3	3
x703	3	3	3
x707	3	3	3
x709	3	3	3
x716	3	3	3
x719	3	3	3
x731	3	3	3
x733	3	3	3
x734	3	3	3
x737	3	3	3
x741	3	3	3
x747	3	3	3
x749	3	3	3
x750	3	3	3
x751	3	3	3
x753	3	3	3
x755	3	3	3
x760	3	3	3
x762	3	3	3
x764	3	3	3
x765	3	3	3
x782	3	3	3
x783	3	3	3
x784	3	3	3
x789	3	3	3
x797	3	3	3
x798	3	3	3
x804	3	3	3
x807	3	3	3
x809	3	3	3
x814	3	3	3
x815	3	3	3
x817	3	3	3
x831	3	3	3
x834	3	3	3
x836	3	3	3
x842	3	3	3
x844	3	3	3
x848	3	3	3
x854	3	3	3
x856	3	3	3
x857	3	3	3
x858	3	3	3
x866	3	3	3
x870	3	3	3
x873	3	3	3
x875	3	3	3
x882	3	3	3
x884	3	3	3
x889	3	3	3
x899	3	3	3
x907	3	3	3
x912	3	3	3
x913	3	3	3
x914	3	3	3
x915	3	3	3
x918	3	3	3
x929	3	3	3
x930	3	3	3
x942	3	3	3
x944	3	3	3
x946	3	3	3
x955	3	3	3
x956	3	3	3
x958	3	3	3
x960	3	3	3
x961	3	3	3
x970	3	3	3
x975	3	3	3
x978	3	3	3
x980	3	3	3
x984	3	3	3
x986	3	3	3
x988	3	3	3
x993	3	3	3

(271, 3, 2), X=[4,6,14,17,22,24,25,29,33,35,38,41,45,76,79,91,93,96,97,99,103,110,114,115,125,134,137,140,144,151,156,160,165,166,168,169,170,176,177,179,183,184,186,188,190,194,200,209,212,220,221,223,228,230,241,247,248,251,254,255,257,258,268,271,274,277,281,288,290,291,299,300,302,303,306,307,313,315,316,317,323,331,336,339,343,345,351,352,354,358,359,365,367,370,371,374,377,378,381,384,387,396,399,405,406,409,410,414,424,426,440,445,453,457,458,466,467,471,473,476,479,483,486,488,491,492,497,498,507,520,522,525,527,528,530,531,535,536,544,547,551,562,567,568,569,570,574,578,581,588,593,597,598,600,601,615,621,633,635,637,651,654,656,661,666,672,676,687,688,691,693,696,698,701,705,706,710,711,712,713,721,722,724,733,740,742,744,746,747,752,754,756,758,759,760,761,763,765,766,771,774,777,778,779,787,788,790,796,800,801,807,814,823,830,832,836,837,839,841,842,848,850,851,853,860,874,875,876,879,881,884,885,886,897,899,901,903,904,906,910,915,921,922,923,927,929,932,937,939,940,943,945,948,954,955,958,961,962,963,964,969,975,977,981,983,984,985,987,988,990,996], Y=[10,37,40], Z=[39,45], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 39
X	y10	y37	y40
x4	0	0	0
x6	0	0	0
x14	0	0	0
x17	0	0	0
x22	0	0	0
x24	0	0	0
x25	0	0	0
x29	0	0	0
x33	0	0	0
x35	0	0	0
x38	0	0	0
x41	0	0	0
x45	0	0	0
x76	0	0	0
x79	0	0	0
x91	0	0	0
x93	0	0	0
x96	0	0	0
x97	0	0	0
x99	0	0	0
x103	0	0	0
x110	0	0	0
x114	0	0	0
x115	0	0	0
x125	0	0	0
x134	0	0	0
x137	0	0	0
x140	0	0	0
x144	0	0	0
x151	0	0	0
